时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素,藻青蛋白
09/22/2014,27.90,6.53,250.00,30.60,2.62,1.75,0.11,0.54,2.69,4.00,1325.00
09/23/2014,28.10,6.74,267.00,15.80,3.24,1.96,0.06,0.69,2.39,3.90,1251.00
09/24/2014,27.80,6.74,254.00,16.00,3.03,1.93,0.07,0.58,2.45,3.90,1250.00
09/25/2014,28.00,6.72,228.00,19.20,4.50,2.53,0.12,0.56,2.23,3.80,1337.00
09/26/2014,28.50,6.80,196.00,20.20,5.39,2.43,0.08,0.31,1.70,3.40,1315.00
09/27/2014,28.20,6.69,209.00,17.30,3.93,2.14,0.08,0.50,1.82,3.50,1297.00
09/28/2014,28.40,6.63,223.00,16.50,3.65,2.37,0.07,0.79,2.20,3.60,1316.00
09/29/2014,28.10,6.70,237.00,16.20,3.40,2.10,0.10,0.59,2.57,3.60,1323.00
09/30/2014,28.70,6.86,234.00,18.00,4.33,2.19,0.08,0.40,2.49,3.60,1337.00
10/01/2014,28.50,6.76,247.00,21.60,3.10,1.98,0.07,0.43,2.42,3.60,1345.00
10/02/2014,28.70,6.71,264.00,19.00,3.09,2.07,0.07,0.44,2.64,3.60,1325.00
10/03/2014,28.50,6.59,252.00,20.10,3.13,2.05,0.07,0.38,2.33,3.60,1317.00
10/04/2014,27.90,6.58,238.00,19.40,2.19,2.27,0.10,0.56,2.48,3.70,1301.00
10/05/2014,27.20,6.51,222.00,20.40,2.12,2.25,0.11,0.32,2.57,3.70,1294.00
10/06/2014,26.90,6.51,231.00,19.30,2.32,2.12,0.10,0.15,2.56,3.80,1272.00
10/07/2014,26.60,6.57,236.00,20.50,2.99,2.13,0.09,0.13,2.42,3.90,1264.00
10/08/2014,26.10,6.57,234.00,19.90,3.46,1.98,0.09,0.10,2.40,3.90,1267.00
10/09/2014,25.90,6.56,242.00,19.80,3.94,2.03,0.08,0.09,2.39,4.10,1279.00
10/10/2014,25.90,6.54,241.00,19.20,5.65,2.47,0.07,0.08,2.30,4.20,1315.00
10/11/2014,25.60,6.50,242.00,19.10,7.66,2.25,0.06,0.27,2.45,4.30,1306.00
10/12/2014,25.40,6.43,255.00,18.50,5.87,2.16,0.06,0.47,2.68,4.40,1293.00
10/13/2014,25.20,6.43,262.00,18.30,4.08,2.25,0.05,0.43,2.71,4.60,1285.00
10/14/2014,24.90,6.45,258.00,18.30,4.24,2.30,0.05,0.40,2.74,4.70,1276.00
10/15/2014,25.00,6.51,240.00,18.30,4.96,1.89,0.05,0.33,2.69,4.80,1274.00
10/16/2014,24.60,6.49,233.00,18.40,5.01,1.34,0.05,0.29,2.55,4.80,1283.00
10/17/2014,24.70,6.48,239.00,19.60,5.33,1.41,0.05,0.26,2.52,4.80,1283.00
10/18/2014,24.50,6.52,262.00,20.20,5.79,1.42,0.05,0.29,2.48,4.70,1280.00
10/19/2014,24.50,6.51,262.00,23.40,5.57,1.37,0.06,0.35,2.71,4.80,1278.00
10/20/2014,24.60,6.43,261.00,20.20,5.67,1.42,0.05,0.46,2.80,4.90,1288.00
10/21/2014,24.80,6.49,260.00,17.40,5.86,1.51,0.05,0.55,3.05,5.00,1281.00
10/22/2014,24.60,6.44,265.00,19.00,5.16,1.53,0.05,0.66,3.29,5.20,1295.00
10/23/2014,24.30,6.39,275.00,23.10,4.52,1.52,0.05,0.73,3.33,5.20,1289.00
10/24/2014,24.50,6.35,275.00,21.20,4.66,1.50,0.05,0.75,3.26,5.30,1287.00
10/25/2014,24.60,6.34,271.00,24.10,4.56,1.40,0.05,0.71,3.20,5.30,1273.00
10/26/2014,24.10,6.29,271.00,24.80,4.09,1.51,0.06,0.71,3.34,5.40,1288.00
10/27/2014,24.60,6.31,266.00,25.50,4.55,1.37,0.08,0.62,3.31,5.50,1303.00
10/28/2014,24.30,6.28,266.00,21.20,4.69,1.53,0.06,0.62,3.19,5.60,1285.00
10/29/2014,24.30,6.26,272.00,17.20,4.86,1.50,0.05,0.71,3.07,5.70,1280.00
10/30/2014,24.40,6.22,277.00,20.50,4.45,1.50,0.05,0.78,3.14,5.70,1293.00
10/31/2014,24.30,6.23,283.00,21.20,4.16,1.41,0.05,0.88,3.28,5.70,1285.00
11/01/2014,25.50,6.30,333.00,18.20,4.80,1.54,0.05,1.26,4.19,5.60,1294.00
11/02/2014,24.20,6.34,353.00,25.70,3.22,1.85,0.06,1.38,4.96,5.40,1296.00
11/03/2014,23.70,6.38,355.00,25.80,3.72,1.71,0.06,1.24,5.07,5.30,1288.00
11/04/2014,23.60,6.40,377.00,28.20,3.80,1.67,0.07,1.25,5.41,5.20,1289.00
11/05/2014,23.50,6.36,368.00,22.20,3.99,1.76,0.07,1.19,5.61,5.10,1295.00
11/06/2014,23.40,6.27,326.00,25.80,3.79,1.65,0.06,1.29,4.63,5.00,1292.00
11/07/2014,23.10,6.19,288.00,26.50,3.77,1.55,0.06,1.10,3.84,5.00,1303.00
11/08/2014,22.80,6.12,285.00,22.90,3.52,1.54,0.05,0.93,3.89,4.90,1308.00
11/09/2014,23.10,6.11,281.00,26.00,3.63,1.40,0.05,0.71,3.57,5.00,1316.00
11/10/2014,22.80,6.12,261.00,21.20,3.67,1.37,0.05,0.56,3.24,5.00,1320.00
11/11/2014,22.70,6.09,271.00,20.80,3.79,1.46,0.06,0.78,3.59,5.00,1316.00
11/12/2014,22.10,6.12,267.00,22.60,3.45,1.45,0.06,0.81,3.76,5.00,1312.00
11/13/2014,21.80,6.13,259.00,22.70,3.41,1.40,0.07,0.76,3.92,5.00,1320.00
11/14/2014,21.70,6.11,262.00,22.40,3.61,1.34,0.07,0.73,3.98,5.00,1313.00
11/15/2014,21.60,6.11,251.00,26.80,4.07,1.36,0.07,0.69,3.84,5.00,1284.00
11/16/2014,21.30,6.11,246.00,24.80,4.36,1.27,0.06,0.82,3.84,5.00,1294.00
11/17/2014,20.90,6.08,263.00,21.40,4.45,1.37,0.06,1.22,4.25,5.10,1295.00
11/18/2014,20.90,6.06,272.00,23.90,4.69,1.34,0.06,1.36,4.60,5.10,1292.00
11/19/2014,20.60,6.16,249.00,20.70,4.98,1.27,0.06,1.11,4.20,5.00,1306.00
11/20/2014,20.70,6.64,254.00,15.80,5.39,1.20,0.05,1.21,4.44,4.80,1267.00
11/21/2014,21.00,6.89,295.00,21.90,5.23,1.43,0.06,1.68,5.72,4.90,1256.00
11/22/2014,21.10,6.95,291.00,19.90,5.31,1.44,0.07,1.58,5.28,4.90,1273.00
11/23/2014,21.30,7.00,266.00,14.90,5.87,1.43,0.07,1.07,4.52,4.90,1272.00
11/24/2014,21.20,6.93,256.00,20.00,5.84,1.45,0.07,0.83,3.66,4.80,1271.00
11/25/2014,21.20,6.89,264.00,16.50,5.36,1.30,0.06,0.90,3.52,4.80,1270.00
11/26/2014,21.30,6.85,275.00,16.30,5.72,1.49,0.06,0.88,3.56,4.80,1275.00
11/27/2014,21.90,6.81,275.00,13.40,6.21,1.29,0.06,0.72,3.48,4.70,1283.00
11/28/2014,21.60,6.73,276.00,15.30,5.51,1.45,0.06,0.68,3.44,4.70,1296.00
11/29/2014,21.70,6.67,275.00,14.10,5.20,1.36,0.05,0.65,3.54,4.90,1328.00
11/30/2014,21.80,6.64,274.00,15.20,5.00,1.33,0.06,0.83,3.46,4.90,1385.00
12/01/2014,21.30,6.81,262.00,14.60,5.10,1.41,0.06,0.76,3.39,4.90,1436.00
12/02/2014,20.90,6.83,268.00,14.30,5.00,1.41,0.06,0.82,3.67,4.90,1499.00
12/03/2014,20.40,6.82,259.00,17.80,5.03,1.36,0.06,0.87,3.57,5.00,1585.00
12/04/2014,19.70,6.88,245.00,21.30,5.02,1.49,0.07,0.91,3.51,5.00,1656.00
12/05/2014,19.10,6.88,242.00,20.60,5.62,1.42,0.07,0.85,3.35,5.00,1732.00
12/06/2014,18.70,6.81,230.00,21.80,5.89,1.41,0.06,0.68,3.12,4.90,1816.00
12/07/2014,18.70,6.76,249.00,18.50,5.18,1.42,0.07,1.13,3.41,5.00,1885.00
12/08/2014,18.80,6.93,278.00,19.90,5.35,1.59,0.08,1.49,3.93,5.00,1970.00
12/09/2014,18.30,6.96,281.00,19.30,5.64,1.59,0.08,1.50,4.32,5.00,1968.00
12/10/2014,18.40,6.94,280.00,17.10,5.59,1.26,0.06,1.41,5.23,5.10,2070.00
12/11/2014,18.20,6.93,291.00,18.80,5.72,1.28,0.05,1.37,5.07,5.10,1691.00
12/12/2014,17.50,6.95,284.00,19.60,6.01,1.24,0.05,1.21,4.61,5.00,1472.00
12/13/2014,16.90,6.95,283.00,28.40,6.20,1.11,0.05,1.13,4.30,4.80,1484.00
12/14/2014,16.60,6.98,287.00,25.70,6.47,1.05,0.05,1.13,4.76,4.70,1494.00
12/15/2014,16.50,6.97,280.00,22.60,6.61,0.93,0.05,1.01,4.11,4.80,1502.00
12/16/2014,16.30,6.96,271.00,16.40,6.70,1.76,0.04,0.92,5.04,4.80,1516.00
12/17/2014,15.60,7.00,267.00,14.40,7.08,2.29,0.04,0.84,4.83,4.70,1470.00
12/18/2014,15.60,7.02,279.00,30.40,9.78,1.32,0.05,0.81,5.17,4.60,1350.00
12/19/2014,15.40,6.98,286.00,33.40,11.22,0.86,0.04,0.88,4.91,4.50,1343.00
12/20/2014,15.10,6.96,296.00,15.30,11.43,0.90,0.04,1.15,4.61,4.50,1337.00
12/21/2014,14.90,6.92,318.00,20.20,11.43,1.22,0.04,1.20,4.88,4.50,1346.00
12/22/2014,14.50,6.93,316.00,14.80,11.75,1.39,0.03,0.91,4.27,4.40,1330.00
12/23/2014,14.10,7.04,287.00,21.60,10.32,0.96,0.05,0.64,4.66,4.30,1332.00
12/24/2014,14.50,7.10,294.00,19.30,10.22,1.23,0.05,0.71,4.77,4.30,1338.00
12/25/2014,14.50,7.03,350.00,21.60,9.99,1.47,0.06,1.19,5.67,4.40,1336.00
12/26/2014,14.70,6.97,391.00,16.10,9.63,1.73,0.05,1.64,6.73,4.40,1326.00
12/27/2014,14.60,6.93,360.00,16.90,9.69,1.96,0.05,1.69,6.11,4.50,1326.00
12/28/2014,14.50,6.88,343.00,19.50,9.43,1.87,0.05,1.58,6.41,4.40,1342.00
12/29/2014,14.10,6.93,326.00,22.00,9.70,1.83,0.05,1.44,6.15,4.40,1341.00
12/30/2014,13.80,6.96,336.00,30.40,9.67,1.96,0.05,1.48,6.50,4.30,1342.00
12/31/2014,13.80,6.93,338.00,29.30,9.49,2.05,0.05,1.42,6.05,4.30,1330.00
01/01/2015,13.80,6.84,332.00,13.90,9.17,1.84,0.04,1.27,5.48,4.20,1325.00
01/02/2015,13.90,6.82,329.00,16.00,9.87,1.98,0.03,1.16,4.80,4.20,1326.00
01/03/2015,14.00,6.84,329.00,21.20,9.82,1.96,0.04,1.01,4.33,4.20,1306.00
01/04/2015,14.10,6.80,328.00,14.80,9.87,1.93,0.04,0.66,4.96,4.20,1285.00
01/05/2015,12.60,6.00,281.00,17.30,8.63,1.75,0.04,0.50,4.34,3.70,1128.00
01/06/2015,13.70,6.10,287.00,15.10,8.42,1.57,0.04,0.56,4.24,3.70,1150.00
01/07/2015,14.60,6.96,332.00,17.10,9.60,1.86,0.05,0.47,6.09,4.30,1279.00
01/08/2015,14.60,7.03,334.00,15.90,9.90,2.08,0.05,0.35,5.50,4.20,1275.00
01/09/2015,14.70,7.08,334.00,22.20,9.95,2.11,0.05,1.10,6.41,4.10,1268.00
01/10/2015,14.50,7.00,349.00,15.80,9.77,2.04,0.05,1.46,6.89,4.10,1273.00
01/11/2015,14.40,6.95,368.00,15.90,9.78,2.10,0.05,1.52,5.76,4.10,1282.00
01/12/2015,14.10,7.03,364.00,14.70,9.71,2.18,0.06,1.35,5.41,4.10,1275.00
01/13/2015,13.70,7.04,357.00,17.60,9.84,1.94,0.06,1.51,5.77,4.10,1275.00
01/14/2015,13.70,6.95,330.00,22.10,9.81,1.71,0.06,1.40,4.36,4.00,1274.00
01/15/2015,12.00,6.12,267.00,27.10,8.87,1.75,0.05,0.71,3.46,3.50,1112.00
01/16/2015,13.70,6.93,332.00,22.00,9.94,1.90,0.07,0.87,6.28,4.00,1273.00
01/17/2015,14.00,6.92,311.00,17.00,9.80,2.20,0.09,1.07,6.61,4.00,1269.00
01/18/2015,14.00,6.90,320.00,14.70,9.56,2.21,0.08,1.15,5.76,4.10,1286.00
01/19/2015,13.80,6.85,321.00,14.70,9.45,2.13,0.07,1.06,6.29,4.10,1270.00
01/20/2015,13.90,6.84,320.00,20.10,9.44,1.61,0.07,1.00,6.82,4.10,1274.00
01/21/2015,14.10,6.77,317.00,17.00,9.68,1.69,0.06,0.92,5.34,4.10,1273.00
01/22/2015,13.80,7.02,307.00,16.20,9.75,2.01,0.05,0.85,5.73,4.00,1276.00
01/23/2015,13.90,7.12,306.00,17.90,10.01,1.88,0.05,0.74,5.32,4.00,1268.00
01/24/2015,14.00,7.11,316.00,15.10,9.92,1.94,0.05,0.69,5.82,4.00,1278.00
01/25/2015,14.10,7.01,368.00,18.10,9.33,2.16,0.05,1.11,7.51,4.10,1282.00
01/26/2015,14.80,7.02,396.00,54.30,8.48,2.63,0.08,1.45,8.11,4.10,1279.00
01/27/2015,15.30,7.09,390.00,46.80,9.38,3.03,0.08,1.38,8.27,4.20,1281.00
01/28/2015,15.60,7.15,376.00,23.70,10.60,4.04,0.06,1.73,6.51,4.20,1300.00
01/29/2015,15.70,7.11,376.00,25.50,9.55,3.34,0.06,2.29,6.60,4.20,1286.00
01/30/2015,15.20,6.98,363.00,19.90,9.55,2.88,0.05,2.17,7.92,4.10,1281.00
01/31/2015,15.00,6.73,359.00,19.30,9.52,2.77,0.04,2.10,8.40,4.00,1291.00
02/01/2015,15.00,6.63,344.00,15.70,9.71,2.43,0.03,2.03,7.66,4.00,1291.00
02/02/2015,15.60,6.76,336.00,14.70,9.63,2.45,0.05,2.14,8.00,4.00,1294.00
02/03/2015,15.90,6.77,333.00,11.00,9.61,2.55,0.06,2.10,8.42,4.00,1284.00
02/04/2015,15.30,6.87,325.00,10.50,9.10,2.35,0.05,2.03,8.23,4.00,1286.00
02/05/2015,14.70,7.04,310.00,13.60,9.14,2.07,0.05,1.93,7.58,3.90,1294.00
02/06/2015,15.10,7.04,307.00,12.90,9.61,1.97,0.05,2.02,8.28,4.00,1275.00
02/07/2015,14.80,7.00,347.00,13.40,9.29,1.79,0.04,2.23,8.22,4.00,1268.00
02/08/2015,14.90,6.97,363.00,12.90,9.14,1.97,0.04,2.34,9.38,4.00,1271.00
02/09/2015,14.60,6.96,338.00,13.00,9.60,1.82,0.04,2.22,8.63,4.00,1261.00
02/10/2015,14.60,6.90,300.00,12.90,10.08,1.45,0.05,1.77,7.70,4.00,1275.00
02/11/2015,14.50,6.76,258.00,12.90,10.36,1.42,0.04,1.26,6.77,3.90,1272.00
02/12/2015,14.50,6.86,287.00,12.40,10.13,1.31,0.04,1.53,8.01,3.90,1262.00
02/13/2015,15.10,6.98,318.00,11.70,9.69,1.63,0.04,1.89,8.68,4.00,1266.00
02/14/2015,15.80,7.04,318.00,11.50,9.96,1.66,0.04,1.80,7.07,4.10,1263.00
02/15/2015,15.10,7.04,324.00,10.80,9.81,1.84,0.04,1.95,6.57,4.10,1264.00
02/16/2015,15.50,6.97,287.00,10.50,9.77,1.53,0.04,1.67,5.96,4.10,1261.00
02/17/2015,16.20,6.94,265.00,9.90,10.18,1.43,0.04,1.39,5.68,4.10,1258.00
02/18/2015,15.90,6.96,269.00,10.70,9.93,1.71,0.05,1.48,6.70,4.20,1244.00
02/19/2015,15.90,6.84,325.00,13.40,9.74,2.00,0.06,2.08,8.16,4.20,1247.00
02/20/2015,16.10,6.83,344.00,13.10,9.46,1.99,0.07,2.13,8.44,4.30,1243.00
02/21/2015,16.40,6.91,337.00,10.60,9.40,2.19,0.07,2.00,8.54,4.30,1245.00
02/22/2015,16.80,6.94,325.00,10.00,8.39,2.00,0.06,2.07,7.39,4.30,1242.00
02/23/2015,17.00,6.93,308.00,9.80,8.19,1.82,0.06,1.97,7.12,4.40,1244.00
02/24/2015,17.90,6.93,281.00,10.30,9.71,2.02,0.07,1.83,7.45,4.60,1234.00
02/25/2015,18.30,7.00,283.00,10.90,9.07,2.27,0.08,1.82,7.77,4.50,1248.00
02/26/2015,19.10,7.01,297.00,15.10,9.45,2.90,0.09,1.96,7.82,4.60,1245.00
02/27/2015,18.20,6.93,300.00,10.90,8.25,2.38,0.10,1.94,4.48,4.70,1245.00
02/28/2015,18.70,6.90,307.00,10.00,7.51,2.31,0.11,1.90,4.07,4.60,1234.00
03/01/2015,18.00,6.88,317.00,12.50,7.17,2.11,0.13,2.06,6.23,4.70,1227.00
03/02/2015,18.00,6.84,317.00,10.00,5.83,2.23,0.14,1.95,6.80,4.60,1236.00
03/03/2015,17.90,6.81,319.00,9.90,4.70,2.35,0.15,2.05,6.44,4.60,1237.00
03/04/2015,17.60,7.03,331.00,13.10,6.55,2.21,0.16,2.18,6.36,4.70,1231.00
03/05/2015,17.30,7.14,318.00,13.80,8.12,2.20,0.16,2.11,5.49,4.70,1232.00
03/06/2015,17.30,7.09,312.00,12.00,8.20,2.17,0.16,2.08,4.57,4.60,1233.00
03/07/2015,17.70,7.01,293.00,10.90,8.32,2.00,0.12,1.83,6.92,4.60,1242.00
03/08/2015,18.00,6.92,284.00,13.10,8.36,2.09,0.09,1.59,6.09,4.70,1247.00
03/09/2015,18.50,6.93,267.00,12.80,8.69,2.27,0.08,1.27,5.33,4.80,1258.00
03/10/2015,17.50,6.94,258.00,14.50,8.56,2.58,0.09,1.12,4.52,4.80,1262.00
03/11/2015,16.80,6.82,251.00,19.10,8.29,2.58,0.11,0.87,5.13,4.60,1267.00
03/12/2015,17.00,6.81,265.00,18.00,8.06,2.38,0.10,0.84,4.92,4.60,1263.00
03/13/2015,18.00,6.82,257.00,13.20,8.37,2.37,0.08,0.75,3.64,4.70,1258.00
03/14/2015,18.50,6.95,263.00,17.40,7.82,2.54,0.08,0.63,5.02,4.90,1273.00
03/15/2015,18.20,7.00,230.00,14.50,8.68,2.59,0.10,0.53,4.44,5.00,1272.00
03/16/2015,19.10,7.01,252.00,13.60,8.73,2.34,0.09,0.69,4.77,5.00,1279.00
03/17/2015,19.30,7.05,254.00,18.00,8.80,2.29,0.07,0.89,3.73,4.20,1295.00
03/18/2015,19.70,7.10,275.00,12.00,9.09,1.91,0.08,1.10,4.47,3.60,1299.00
03/19/2015,21.00,7.21,293.00,18.00,10.02,1.95,0.07,1.16,4.23,3.90,1319.00
03/20/2015,21.50,7.48,291.00,23.50,10.10,2.87,0.07,1.02,4.37,4.40,1391.00
03/21/2015,21.60,7.45,304.00,23.60,10.04,2.91,0.07,1.36,5.03,4.50,1388.00
03/22/2015,20.40,7.05,313.00,13.50,8.29,1.97,0.09,2.02,5.20,4.30,1306.00
03/23/2015,19.70,6.98,304.00,14.00,7.67,1.72,0.10,2.06,5.27,4.20,1276.00
03/24/2015,19.50,6.97,307.00,13.60,7.80,1.70,0.11,2.21,5.36,4.00,1296.00
03/25/2015,19.10,7.03,315.00,14.00,8.11,1.65,0.09,2.24,4.38,3.90,1291.00
03/26/2015,18.70,6.96,312.00,14.00,8.05,1.62,0.09,2.23,6.32,4.00,1321.00
03/27/2015,19.10,6.87,298.00,21.80,7.52,1.55,0.10,2.00,4.55,4.10,1324.00
03/28/2015,20.60,6.90,276.00,66.50,7.11,1.73,0.11,1.66,4.20,4.20,1349.00
03/29/2015,20.80,6.84,279.00,252.20,4.70,2.50,0.26,1.97,4.66,4.20,1467.00
03/30/2015,20.80,7.00,276.00,94.10,6.41,2.19,0.13,1.57,5.32,4.20,1383.00
03/31/2015,21.40,7.10,271.00,49.00,7.49,2.25,0.10,1.58,5.47,4.30,1366.00
04/01/2015,22.10,7.09,285.00,40.10,6.92,2.63,0.09,1.68,5.23,4.50,1379.00
04/02/2015,22.60,7.01,289.00,51.10,5.64,2.36,0.09,1.59,5.78,4.60,1387.00
04/03/2015,23.00,7.08,296.00,42.70,6.66,2.67,0.08,1.53,6.32,4.60,1397.00
04/04/2015,23.90,7.31,302.00,37.90,8.33,2.97,0.09,1.50,6.44,4.80,1370.00
04/05/2015,24.30,7.37,320.00,39.30,8.87,3.56,0.08,1.51,7.39,4.30,1351.00
04/06/2015,24.40,7.16,340.00,90.00,7.37,3.65,0.12,1.80,8.30,4.40,1333.00
04/07/2015,23.50,6.94,340.00,120.40,5.25,3.29,0.15,1.91,8.43,4.40,1331.00
04/08/2015,22.30,6.92,318.00,41.60,5.47,2.43,0.09,1.50,7.77,4.20,1312.00
04/09/2015,21.70,6.88,288.00,48.90,5.07,2.34,0.09,1.23,7.14,3.90,1301.00
04/10/2015,21.50,6.86,288.00,47.00,5.43,2.23,0.10,1.16,7.23,3.70,1277.00
04/11/2015,20.80,6.80,278.00,47.20,6.29,2.12,0.10,0.97,6.83,3.70,1266.00
04/12/2015,20.60,6.68,247.00,42.70,6.54,1.93,0.10,0.86,6.57,3.70,1275.00
04/13/2015,20.10,6.71,225.00,51.80,6.79,2.02,0.10,0.57,5.74,3.70,1283.00
04/14/2015,19.60,6.81,235.00,44.00,6.94,1.89,0.09,0.61,5.79,3.60,1272.00
04/15/2015,20.50,7.13,248.00,50.50,7.27,2.18,0.10,0.78,6.06,3.60,1284.00
04/16/2015,21.60,7.21,298.00,30.50,7.58,2.16,0.08,1.08,6.87,3.60,1270.00
04/17/2015,21.30,7.26,307.00,18.20,7.41,2.09,0.06,1.15,6.99,3.60,1271.00
04/18/2015,21.30,7.34,358.00,18.80,7.94,2.66,0.07,1.71,6.97,3.60,1279.00
04/19/2015,22.40,7.77,368.00,18.90,8.90,4.02,0.07,1.69,5.95,3.60,1288.00
04/20/2015,21.90,7.32,386.00,19.50,7.79,3.25,0.07,2.02,7.61,3.60,1301.00
04/21/2015,20.90,6.97,345.00,40.00,6.22,2.56,0.08,1.95,6.31,3.60,1306.00
04/22/2015,21.40,6.92,264.00,28.00,6.79,2.57,0.08,1.12,5.48,3.40,1302.00
04/23/2015,21.30,6.89,266.00,20.60,6.50,2.39,0.08,0.83,4.32,3.40,1309.00
04/24/2015,21.90,6.91,257.00,19.20,6.24,2.33,0.08,0.84,4.01,3.40,1328.00
04/25/2015,21.90,6.98,248.00,16.90,6.38,2.72,0.08,0.70,4.94,3.40,1327.00
04/26/2015,22.00,6.92,260.00,20.60,5.89,2.75,0.08,0.76,5.30,3.40,1283.00
04/27/2015,22.70,6.95,322.00,43.30,5.61,3.04,0.09,1.23,6.07,3.40,1268.00
04/28/2015,22.80,7.03,400.00,53.50,5.05,2.30,0.11,2.20,8.18,3.40,1273.00
04/29/2015,23.50,7.10,412.00,21.00,6.35,2.24,0.08,2.36,8.75,3.40,1271.00
04/30/2015,24.00,7.10,377.00,21.80,6.52,2.17,0.07,2.12,8.07,3.40,1296.00
05/01/2015,23.60,7.06,398.00,19.40,7.01,2.27,0.06,2.24,8.02,3.40,1318.00
05/02/2015,23.80,6.92,330.00,22.00,5.64,1.86,0.07,1.67,7.25,3.10,1370.00
05/03/2015,24.30,6.91,261.00,18.90,5.28,1.73,0.09,0.84,5.79,3.30,1401.00
05/04/2015,23.90,6.94,234.00,20.00,5.58,1.68,0.09,0.49,5.30,3.50,1438.00
05/05/2015,23.10,6.94,259.00,127.90,5.34,2.41,0.15,1.05,5.53,3.50,1492.00
05/06/2015,23.00,7.11,330.00,131.70,5.24,2.81,0.20,2.27,7.54,3.40,1471.00
05/07/2015,23.80,7.17,332.00,82.30,5.48,2.96,0.21,2.35,7.99,3.40,1424.00
05/08/2015,23.10,7.13,250.00,295.00,5.29,4.26,0.34,1.63,6.73,3.40,1481.00
05/09/2015,22.50,7.15,202.00,492.70,5.98,6.69,0.45,1.26,5.59,3.40,1572.00
05/10/2015,22.30,7.02,167.00,318.40,6.86,3.96,0.36,0.85,4.90,3.40,1546.00
05/11/2015,22.50,6.95,176.00,202.60,6.64,2.19,0.28,0.88,5.42,3.30,1557.00
05/12/2015,22.60,7.02,166.00,167.50,6.61,1.97,0.24,0.43,4.08,3.50,1548.00
05/13/2015,23.00,6.96,177.00,144.50,6.14,1.76,0.22,0.61,4.69,3.50,1546.00
05/14/2015,23.60,7.02,183.00,78.90,6.27,1.32,0.17,0.52,4.44,3.50,1550.00
05/15/2015,24.40,7.04,184.00,52.80,6.31,0.96,0.17,0.68,4.59,3.50,1543.00
05/16/2015,23.80,7.01,169.00,56.50,6.38,1.03,0.15,0.33,3.96,3.60,1540.00
05/17/2015,24.00,7.01,160.00,50.20,6.63,1.32,0.12,0.19,3.60,3.50,1513.00
05/18/2015,23.80,6.93,167.00,58.50,6.33,1.99,0.12,0.39,3.93,3.50,1530.00
05/19/2015,23.70,6.91,162.00,74.40,6.34,2.09,0.12,0.29,4.23,3.40,1527.00
05/20/2015,23.60,7.10,180.00,368.70,6.48,4.41,0.32,0.71,3.68,3.40,1583.00
05/21/2015,22.50,7.20,188.00,412.50,7.42,3.58,0.27,0.90,2.95,3.30,1531.00
05/22/2015,22.00,7.29,161.00,494.40,7.51,2.43,0.17,0.53,2.37,3.40,1520.00
05/23/2015,21.80,7.12,146.00,290.20,7.49,2.66,0.22,0.31,1.75,3.40,1466.00
05/24/2015,21.70,7.07,143.00,168.30,7.36,2.52,0.22,0.50,1.71,3.30,1400.00
05/25/2015,21.90,7.20,165.00,123.70,7.56,1.85,0.19,0.55,1.56,3.30,1318.00
05/26/2015,22.20,7.17,163.00,149.40,7.73,2.03,0.23,0.61,2.16,3.30,1320.00
05/27/2015,22.30,7.12,146.00,126.30,9.06,1.49,0.21,0.39,1.14,3.30,1309.00
05/28/2015,22.70,7.07,140.00,101.90,9.03,1.21,0.17,0.37,2.34,3.30,1300.00
05/29/2015,23.30,7.06,142.00,73.70,8.17,1.14,0.16,0.33,2.73,3.30,1293.00
05/30/2015,23.70,7.04,131.00,76.20,7.32,1.17,0.15,0.22,2.01,3.30,1301.00
05/31/2015,24.40,7.05,145.00,74.90,6.76,1.15,0.16,0.24,2.02,3.30,1300.00
06/01/2015,24.00,7.00,126.00,178.20,7.91,2.27,0.19,0.25,1.99,3.30,1325.00
06/02/2015,24.30,6.97,155.00,95.60,6.48,1.31,0.09,0.36,2.28,3.30,1302.00
06/03/2015,24.60,7.04,139.00,77.20,6.01,0.92,0.08,0.19,1.93,3.30,1302.00
06/04/2015,24.80,7.13,131.00,58.20,5.89,0.92,0.13,0.11,1.63,3.30,1289.00
06/05/2015,24.90,7.11,141.00,51.90,5.43,0.88,0.14,0.25,1.96,3.40,1296.00
06/06/2015,24.70,7.03,144.00,52.80,5.05,1.45,0.12,0.25,2.15,3.40,1290.00
06/07/2015,25.00,7.10,151.00,80.80,6.23,1.85,0.17,0.28,2.05,3.40,1299.00
06/08/2015,25.20,7.15,146.00,72.20,5.86,1.82,0.15,0.26,1.87,3.40,1293.00
06/09/2015,25.70,7.08,166.00,101.70,5.08,2.13,0.11,0.33,2.71,3.50,1303.00
06/10/2015,25.70,6.96,148.00,146.80,4.85,2.23,0.14,0.26,2.63,3.50,1316.00
06/11/2015,26.10,6.89,149.00,106.80,4.66,2.28,0.15,0.27,2.69,3.60,1301.00
06/12/2015,26.40,6.89,157.00,86.40,4.49,2.18,0.10,0.25,2.89,3.60,1301.00
06/13/2015,26.80,6.91,187.00,52.30,4.42,1.50,0.07,0.37,3.36,3.70,1292.00
06/14/2015,26.90,6.87,173.00,42.70,4.10,1.47,0.08,0.33,3.02,3.80,1293.00
06/15/2015,27.20,6.93,180.00,35.10,4.09,1.25,0.11,0.33,2.96,3.90,1264.00
06/16/2015,27.70,7.00,185.00,29.30,4.07,1.41,0.11,0.30,2.71,3.50,1228.00
