时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素
04/30/2015,21.9,6.93,317,30.1,6.18,2.32,0.18,0.37,3.71,3.7
05/01/2015,22.7,7.03,397,31.5,5.71,2.83,0.14,1.26,7.36,3.7
05/02/2015,23.3,7.16,494,34.4,5,2.85,0.13,1.89,6.46,3.7
05/03/2015,24.2,7.25,527,79.6,4.35,3.06,0.15,2.21,7.53,3.7
05/04/2015,24.2,7.26,479,37.4,3.73,3.87,0.28,4.8,10.64,3.7
05/05/2015,23.8,7.29,448,149.2,4.61,4.11,0.38,4.43,9.51,3.7
05/06/2015,22.3,7.25,300,334.9,5.45,4.45,0.45,2.63,6.76,3.7
05/07/2015,21.7,7.19,277,394.3,5.12,4.45,0.42,2.47,6.43,3.7
05/08/2015,22.2,7.09,245,388.4,4.93,4.73,0.38,1.92,6.01,3.7
05/09/2015,22.1,7.02,212,399.4,6.37,4.66,0.4,1.28,4.46,3.7
05/10/2015,21.9,7.09,196,465.8,7.29,4.17,0.36,0.73,4.07,3.7
05/11/2015,22.1,7,227,357.3,5.93,3.5,0.36,1.42,5.25,3.7
05/12/2015,22.4,7,210,159,5.63,3.21,0.35,1.12,2.84,3.7
05/13/2015,21.6,6.9,167,93.8,5.51,2.59,0.26,0.78,2.57,3.6
05/14/2015,22.1,6.91,146,89.3,5.75,2.05,0.17,0.69,2.68,3.7
05/15/2015,22.2,6.83,146,82.2,4.28,2.92,0.18,0.84,5.09,3.7
05/16/2015,22.4,6.79,156,74.2,4.17,2.8,0.18,0.81,4.57,3.7
05/17/2015,22.4,6.8,151,75,3.9,2.95,0.17,0.63,4.16,3.7
05/18/2015,23.2,6.97,226,86.2,4.43,2.97,0.18,1.21,5.09,3.7
05/19/2015,24,7.11,306,84.2,3.45,3.37,0.24,2.35,7.29,3.7
05/20/2015,23.5,7.18,281,297.6,4.67,3.63,0.34,2.02,6.21,3.7
05/21/2015,22.4,7.26,221,491.7,5.06,3.11,0.34,1.26,2.54,3.8
05/22/2015,21.1,7.17,166,431,7.49,2.47,0.18,0.63,3.72,3.7
05/23/2015,21.2,7.04,212,348.4,7.04,2.56,0.22,1.46,4.73,3.7
05/24/2015,21.9,7.09,216,369.7,6.74,2.8,0.23,0.97,5.49,3.7
05/25/2015,22.2,6.99,197,233.9,5.9,2.81,0.23,1.16,5.59,3.7
05/26/2015,22,6.95,174,317.3,6.62,2.56,0.22,0.56,4.44,3.7
05/27/2015,22,7.06,157,239.9,7.46,2.8,0.24,0.6,3.52,3.7
05/28/2015,22.3,6.98,154,176.8,7.07,2.78,0.21,0.46,3.17,3.7
05/29/2015,23.5,7,194,171.9,5.99,2.63,0.17,0.64,3.23,3.7
05/30/2015,23.7,7.01,158,129.7,6.68,2.73,0.19,0.43,1.55,3.7
05/31/2015,23.3,6.96,167,117.2,6.51,3.19,0.21,0.57,4.94,3.7
06/01/2015,23.6,7.05,193,166.6,7.16,3.69,0.27,0.45,5.34,3.7
06/02/2015,23.7,7.01,144,158.1,7.25,3.34,0.25,0.34,4.8,3.7
06/03/2015,24.1,6.93,155,109.4,6.13,2.82,0.21,0.48,3.21,3.7
06/04/2015,24,6.86,156,124,5.5,2.9,0.2,0.56,2.39,3.7
06/05/2015,24.1,6.92,162,91.9,6.1,2.68,0.18,0.64,2.31,3.7
06/06/2015,24,6.85,179,89.1,5.77,2.39,0.23,0.66,2.52,3.7
06/07/2015,24.5,6.93,202,119.4,5.68,2.67,0.26,0.78,2.74,3.7
06/08/2015,24.7,6.89,179,93.4,5.28,2.5,0.21,0.63,1.99,3.7
06/09/2015,24.9,6.92,158,91.3,5.59,2.66,0.16,0.42,1.72,3.7
06/10/2015,25.5,6.88,212,86,4.78,2.74,0.15,0.85,2.39,3.8
06/11/2015,25.6,6.88,209,92.4,4.84,2.71,0.15,0.89,2.5,3.7
06/12/2015,25.4,6.9,190,86.6,5.04,2.9,0.16,0.6,2.54,3.7
06/13/2015,25.7,6.92,196,80.3,4.64,2.71,0.15,0.7,2.77,3.8
06/14/2015,25.7,6.92,184,81,4.77,2.29,0.18,0.72,3.27,3.7
06/15/2015,26.1,6.92,193,84.7,4.72,2.2,0.2,0.91,3.54,3.8
06/16/2015,26.4,6.89,205,79.7,4.31,2.15,0.16,0.97,3.39,3.8
06/17/2015,26.3,6.87,182,76.6,4.83,3.02,0.16,0.72,3.44,3.8
06/18/2015,26.3,6.88,174,73.7,5.25,2.88,0.14,0.65,3.28,3.8
06/19/2015,26.2,6.84,173,74.4,5.07,2.81,0.12,0.61,2.6,3.8
06/20/2015,26.6,6.88,189,66.6,4.73,2.74,0.14,0.58,2.4,3.8
06/21/2015,27.1,6.96,242,114.7,4.62,3.29,0.13,,3.22,3.8
06/22/2015,25.8,6.82,144,63.2,5.9,3.36,0.14,,2.11,3.8
06/23/2015,26,6.86,206,108.4,4.23,3.28,0.21,1.08,2.87,3.8
06/24/2015,26.5,6.98,258,92.5,4.32,2.82,0.23,1.41,3.6,3.8
06/25/2015,26.5,7.02,256,82.7,3.92,3.11,0.15,1.63,4.09,3.8
06/26/2015,27,7.02,237,76.5,3.87,3.03,0.17,1.03,3.23,3.8
06/27/2015,27.7,7.02,242,75.7,3.76,2.46,0.12,0.88,2.77,3.8
06/28/2015,27.9,7.03,254,80,3.66,3.22,0.16,1.3,4,3.8
06/29/2015,27.9,7.02,271,78.5,3.34,3.18,0.19,1.44,3.75,3.8
06/30/2015,28,6.99,252,78.7,3.39,3.13,0.17,1.21,3.93,3.8
07/01/2015,28.3,7.01,273,72.1,3.4,3.55,0.16,1.48,4.46,3.8
07/02/2015,28,7.01,270,69,2.8,3.53,0.16,1.52,4.69,3.8
07/03/2015,27.7,7.06,309,78,2.75,3.57,0.15,1.6,5.07,3.8
07/04/2015,27.8,7.15,370,79.1,2.58,3.78,0.15,2.32,5.81,3.8
07/05/2015,27.7,7.16,369,76.6,1.98,3.42,0.16,2.4,6.01,3.8
07/06/2015,28.1,7.23,400,76.9,2.33,3.19,0.18,2.11,5.48,3.8
07/07/2015,28,7.25,397,74.5,2.67,3.04,0.16,2.03,5.95,3.8
07/08/2015,27.6,7.24,404,74.3,2.38,3.09,0.19,2.08,3.93,3.8
07/09/2015,27.1,7.22,348,78.9,2.73,3.45,0.18,1.99,5.36,3.8
07/10/2015,26.4,7.07,260,93.2,3.02,3.3,0.2,1.35,4.22,3.8
07/11/2015,26.4,7.01,251,91.3,2.49,3.37,0.19,1.42,4.43,3.8
07/12/2015,26.3,6.98,228,85.8,3.34,2.97,0.19,1.01,3.94,3.8
07/13/2015,26.4,6.87,184,78.7,4.21,3.4,0.17,0.95,3.79,3.8
07/14/2015,27.1,6.88,191,70.8,4.36,2.85,0.18,0.76,3.82,3.8
07/15/2015,27.6,6.94,228,72.8,4.03,2.98,0.19,0.96,4.35,3.9
07/16/2015,27.7,6.95,237,61,3.13,2.88,0.18,1.05,4.97,3.9
07/17/2015,27.8,7.01,264,79.9,3.82,2.78,0.2,1.07,5.67,3.8
07/18/2015,28.1,7.08,329,87.7,4.09,2.81,0.24,0.93,6.79,3.9
07/19/2015,28.2,7.07,307,70.7,3.53,2.42,0.2,1.66,5.46,3.9
07/20/2015,27.6,7.06,262,71.1,2.44,2.47,0.19,1.4,4.7,3.9
07/21/2015,27.6,7.23,369,107.1,3.19,3.1,0.34,2.05,6.59,3.9
07/22/2015,26.2,7.2,229,420.6,7.23,3.69,0.19,1.47,4.88,3.9
07/23/2015,26.5,6.98,129,423.7,6.61,3.31,0.17,0.98,4.38,3.9
07/24/2015,25,6.94,135,407.8,8.21,3.09,0.16,0.97,3.42,3.8
07/25/2015,24.4,6.88,125,466.9,7.6,3.02,0.18,0.85,2.65,3.8
07/26/2015,25.2,6.83,98,394.9,8.57,2.65,0.19,0.63,2.63,3.8
07/27/2015,25.6,6.83,144,283.2,7.81,2.56,0.18,0.83,2.84,3.9
07/28/2015,26.2,6.98,150,242,7.11,2.5,0.18,0.56,2.77,3.8
07/29/2015,26.2,6.99,154,227.9,6.2,2,0.15,0.56,3.05,3.8
07/30/2015,26.1,6.9,163,209.5,5.18,2.5,0.16,0.78,4.1,3.8
07/31/2015,26.2,6.98,147,190,6.91,2.55,0.16,0.64,2.87,3.8
08/01/2015,26.5,6.91,156,167.7,6.62,2.81,0.16,0.53,2.93,3.9
08/02/2015,26.7,6.98,158,151.1,6.54,2.85,0.14,0.35,2.84,3.8
08/03/2015,26.8,6.96,164,137.8,5.78,2.19,0.13,0.65,2.91,3.8
08/04/2015,27,6.94,169,138.7,6.05,2.74,0.13,0.7,2.69,3.8
08/05/2015,26.9,7,161,132.4,6.68,2.75,0.13,0.47,2.36,3.8
08/06/2015,26.9,6.99,181,124.2,5.98,3.28,0.16,0.6,2.95,3.8
08/07/2015,26.7,6.94,158,142.5,5.74,3.35,0.13,0.49,3.08,3.8
08/08/2015,26.1,6.92,171,137.6,5.92,3.36,0.13,0.59,3.74,3.8
08/09/2015,26.1,7.16,255,168.1,6.78,3.4,0.14,0.83,4.46,3.8
08/10/2015,25.1,7.06,199,220.8,8.12,3.92,0.13,0.81,4.75,3.8
08/11/2015,24.7,7.1,133,193,8.84,3.2,0.15,0.48,3.13,3.8
08/12/2015,25.2,6.96,101,179.6,8.78,2.97,0.17,0.46,3.21,3.8
08/13/2015,25.5,6.94,109,130.9,7.91,3.22,0.18,0.42,2.39,3.8
08/14/2015,25.8,7,117,105,8.16,2.73,0.19,0.35,2.11,3.8
08/15/2015,25.6,6.98,120,112.9,8.1,2.96,0.19,0.41,2.05,3.8
08/16/2015,25.5,7,117,99.6,7.64,2.99,0.18,0.39,1.92,3.8
08/17/2015,25.4,7.06,136,115.5,8.05,2.95,0.2,0.35,2.07,3.8
08/18/2015,25.2,7.13,168,123,8.44,3.06,0.18,0.43,2.63,3.8
08/19/2015,25.4,7.16,123,191.4,9.13,2.8,0.14,0.51,2.35,3.8
08/20/2015,25.9,7.15,140,267.3,8.6,2.43,0.15,0.49,2.5,3.8
08/21/2015,26.1,7.05,131,168.2,8.27,2.72,0.16,0.53,2.8,3.8
08/22/2015,25.9,7,109,114.9,7.91,2.82,0.19,0.32,2.48,3.8
08/23/2015,26.1,7.11,111,101,8.18,2.83,0.18,0.19,2.35,3.8
08/24/2015,26.2,7.19,112,94.5,8.25,2.88,0.17,0.13,2.39,3.8
08/25/2015,25.9,7.22,106,92.8,8.72,3.02,0.16,0.09,2.7,3.8
08/26/2015,26,7.22,110,80.2,8.87,2.88,0.16,0.29,2.51,3.8
08/27/2015,26.3,7.11,149,77.4,7.97,2.68,0.17,0.27,3.14,3.8
08/28/2015,26,7.09,178,106.9,7.7,3.82,0.28,1.15,4.13,3.8
08/29/2015,25.6,7,135,85.6,7.69,3.01,0.19,0.69,3.66,3.8
08/30/2015,25.4,7.12,200,143.7,7.89,3.59,0.17,1.14,4.61,3.8
08/31/2015,24.7,7.06,138,125.5,7.84,3.78,0.17,0.76,3.94,3.8
09/01/2015,25.5,7.18,104,253.6,9.01,3.27,0.17,0.25,3.36,3.7
09/02/2015,25.7,7.28,113,392.9,8.16,3.49,0.15,0.19,3.71,3.8
09/03/2015,25.3,7.19,118,299.6,9.58,2.64,0.15,0.31,3.51,3.8
09/04/2015,24.8,7.16,134,154.2,10.2,3,0.14,0.31,3.02,3.8
09/05/2015,25.3,7.18,131,120.5,9.5,2.58,0.13,0.19,2.11,3.8
09/06/2015,25.4,7.09,141,118.7,8.65,2.9,0.15,0.52,2.4,3.8
09/07/2015,25.5,7.08,167,93.9,8.54,2.89,0.16,1,2.96,3.8
09/08/2015,25.6,7.15,172,84,8.26,2.61,0.16,0.63,3.01,3.8
09/09/2015,26.9,7.11,204,64,8.07,2.55,0.13,0.27,3.58,3.8
09/10/2015,27.2,7.09,214,74,6.75,2.58,0.14,0.55,3.98,3.8
09/11/2015,25.9,7.06,179,80.3,7.73,3.17,0.16,0.66,3.58,3.7
09/12/2015,25.6,7.11,164,72,7.96,2.95,0.15,0.42,3.42,3.7
09/13/2015,25.2,7.11,182,60,7.61,3.03,0.15,0.72,3.62,3.7
09/14/2015,24.9,7.01,183,61.2,7.53,2.65,0.15,0.68,3.39,3.7
09/15/2015,25.2,7.04,189,60.4,7.56,2.46,0.14,0.62,3.19,3.7
09/16/2015,25.5,7.04,188,66,7.41,2.88,0.14,0.81,3.59,3.8
09/17/2015,25.9,7.07,187,49.1,6.97,2.89,0.14,0.45,3.85,3.7
09/18/2015,28.1,7.09,220,40.6,6.89,2.19,0.11,0.15,4.34,3.8
09/19/2015,27.6,7.06,176,49.5,6.86,2.32,0.11,0.32,3.85,3.8
09/20/2015,28.6,7.09,143,43.9,6.94,2.09,0.1,0.19,3.64,3.8
09/21/2015,26.7,7.16,184,56.2,6.97,2.6,0.15,0.43,3.89,3.8
09/22/2015,24.6,7.2,194,66.4,7.04,3.22,0.22,0.61,4.16,3.7
09/23/2015,25,7.16,177,84.5,7.18,2.97,0.19,0.86,4.26,3.8
09/24/2015,25.4,7.19,183,70.8,6.54,2.95,0.13,0.75,2.86,3.8
09/25/2015,26.1,7.28,180,70.7,6.13,2.89,0.17,0.28,1.81,3.8
09/26/2015,26.4,7.19,179,53.2,6.14,3.06,0.18,0.33,1.98,3.8
09/27/2015,26.4,7.21,270,53.5,5.67,2.98,0.18,1,3.14,3.8
09/28/2015,26.3,7.27,269,60.3,5.8,2.98,0.2,1.11,3.38,3.8
09/29/2015,25,7.03,133,61.8,8.11,2.86,0.14,0.4,2.5,3.8
09/30/2015,24.2,7.21,243,305.9,8.91,4.07,0.15,1.51,4.1,3.7
10/01/2015,23.9,7.41,161,233.1,8.69,3.63,0.15,0.26,2.77,3.7
10/02/2015,24.3,7.17,161,105.3,6.43,3.16,0.15,0.65,3.39,3.7
10/03/2015,24.5,7.23,168,82.4,6.59,2.79,0.17,0.52,3.12,3.7
10/04/2015,25,7.2,179,63.5,5.85,2.72,0.18,0.49,3.38,3.8
10/05/2015,25,7.14,176,54.5,5.77,2.85,0.17,0.58,3.3,3.8
10/06/2015,25.3,7.11,190,58,5.92,2.87,0.17,0.77,3.53,3.8
10/07/2015,25.3,7.13,206,57.5,5.61,2.87,0.15,0.82,3.67,3.8
10/08/2015,25.2,7.1,200,77.2,6.26,3.28,0.17,0.86,3.89,3.8
10/09/2015,24.8,7.16,198,57,6.68,3.05,0.22,0.6,3.7,3.7
10/10/2015,24.1,7.2,216,60.9,6.28,2.9,0.22,0.85,4.28,3.7
10/11/2015,23.5,7.17,219,57.1,6.08,2.75,0.21,1,4.37,3.7
10/12/2015,23.1,7.13,210,50.1,5.83,1.03,0.19,0.7,3.7,3.7
10/13/2015,23.1,7.12,218,44.8,5.78,2.43,0.18,1.01,3.41,3.7
10/14/2015,23,7.13,190,44,7.33,2.21,0.17,0.84,3.76,3.7
10/15/2015,23.1,7.14,209,49.5,6.93,2.19,0.17,0.84,3.71,3.7
10/16/2015,23.3,7.1,183,37.7,6.71,2.08,0.16,0.71,3.55,3.7
10/17/2015,23.1,7.15,218,41.7,6.26,2.19,0.18,0.79,3.95,3.7
10/18/2015,23.1,7.12,203,36.4,6.97,2.35,0.16,0.89,3.94,3.7
10/19/2015,23.2,7.13,209,35.6,6.55,2.58,0.16,1.02,4.39,3.7
10/20/2015,23.1,7.08,219,36.9,6.21,2.45,0.16,1.05,4.41,3.7
10/21/2015,23.1,7.05,203,36.5,6.14,1.9,0.15,0.91,4.35,3.7
10/22/2015,23.3,7.01,197,33.7,6.27,2.32,0.14,1,4.57,3.7
10/23/2015,23.5,7.03,210,24.6,6.13,2.68,0.14,1.18,4.89,3.7
10/24/2015,23.6,7.04,201,58.5,5.88,2.58,0.14,0.92,4.71,3.7
10/25/2015,23.9,7.02,197,29.8,5.99,2.62,0.14,0.98,4.93,3.7
10/26/2015,23.9,7.05,202,34.7,6.09,2.61,0.15,0.9,5.1,3.7
10/27/2015,24.2,7.04,202,24.7,5.79,2.46,0.14,0.98,5.01,3.7
10/28/2015,24.1,7.06,216,34.1,5.01,2.51,0.14,1.11,4.84,3.7
10/29/2015,24,7.11,250,29.4,4.78,2.36,0.15,1.44,5.66,3.7
10/30/2015,24,7.08,215,36.1,5.47,2.49,0.18,1.31,5.32,3.7
10/31/2015,23.7,7.08,224,28,5.01,2.37,0.16,1.44,5.56,3.7
11/01/2015,23.2,7.18,290,27.3,4.9,2.26,0.17,1.89,5.2,3.7
11/02/2015,22.9,7.39,364,33,4.62,2.39,0.19,2.35,5.17,3.7
11/03/2015,22.6,7.3,315,28.3,5.27,2.96,0.2,2.08,5.12,3.7
11/04/2015,22.5,7.23,285,21.8,5.14,2.75,0.2,2.14,5.46,3.7
11/05/2015,22.8,7.23,283,23.2,4.89,2.46,0.2,2,5.38,3.7
11/06/2015,23.2,7.18,281,20.9,4.96,2.77,0.19,1.82,5.09,3.7
11/07/2015,23.5,7.23,288,25.3,4.53,2.9,0.19,1.95,4.99,3.7
11/08/2015,23.8,7.22,297,21.7,3.78,2.82,0.17,1.87,5.24,3.7
11/09/2015,23.8,7.25,299,22.4,3.89,2.92,0.18,2.03,5.53,3.7
11/10/2015,23.8,7.34,403,31.4,4.22,1.83,0.14,1.53,4.96,3.7
11/11/2015,23.1,7.32,339,30.7,3.5,2.13,0.18,2.11,5.39,3.7
11/12/2015,22.8,7.24,307,42,3.98,2.46,0.22,2.39,5.91,3.6
11/13/2015,22.7,7.47,447,45.5,4.29,2.52,0.23,3.21,8.24,3.6
11/14/2015,22.5,7.48,428,27.1,3.44,2.91,0.25,3.23,7.12,3.6
11/15/2015,22.4,7.42,384,29.7,3.69,2.8,0.26,2.7,6.5,3.6
11/16/2015,22.4,7.45,378,31,3.2,3.13,0.28,2.33,6.27,3.7
11/17/2015,22.7,7.5,427,16.5,2.26,3.79,0.26,3.07,7.06,3.7
11/18/2015,23,7.51,441,21.3,3.6,3.13,0.27,3.25,7.56,3.6
11/19/2015,23.5,7.46,416,22.6,3.85,3.04,0.29,3.29,7.11,3.7
11/20/2015,23.9,7.29,305,19.9,3.76,2.91,0.3,2.35,4.86,3.7
11/21/2015,23.6,7.27,317,28.1,3.78,2.83,0.24,2.29,4.94,3.7
11/22/2015,23.4,7.28,313,37.1,3.87,2.84,0.24,2.51,5.32,3.7
11/23/2015,23.3,7.27,308,37.8,4.07,2.8,0.24,2.58,5.73,3.7
11/24/2015,23.4,7.2,268,32.4,3.84,2.74,0.24,1.96,5.02,3.7
11/25/2015,22.9,7.27,313,40.8,3.83,2.77,0.24,2.07,5.5,3.7
11/26/2015,21.7,7.3,308,39.1,4.28,2.49,0.23,2.41,6.15,3.7
11/27/2015,20.4,7.25,255,31.2,4.85,2.27,0.21,1.75,5.46,3.7
11/28/2015,20.4,7.09,223,26.9,5.23,2.3,0.18,1.12,4.69,3.7
11/29/2015,20.7,7.3,293,27.8,4.22,2.78,0.18,1.9,6.27,3.7
11/30/2015,20.6,7.32,308,18.8,4.12,3,0.19,2.29,6.84,3.7
12/01/2015,20.7,7.31,317,20.8,3.52,2.95,0.19,2.36,7.05,3.7
12/02/2015,20.8,7.27,286,22.6,4.42,2.85,0.19,1.58,5.62,3.7
12/03/2015,20.7,7.15,214,20.4,5.35,2.5,0.16,1.12,4.56,3.7
12/04/2015,20.4,7.19,209,20.7,5.27,2.4,0.16,1.17,4.81,3.7
12/05/2015,20.1,7.22,195,19.7,5.02,2.23,0.16,1,4.69,3.7
12/06/2015,19.4,7.31,286,31.8,5.13,2.45,0.22,2.09,6.53,3.7
12/07/2015,19.1,7.42,324,24.5,5.1,2.59,0.25,2.55,7.28,3.7
12/08/2015,18.6,7.37,420,15.6,4.98,2.43,0.27,3.04,8.77,3.7
12/09/2015,17.7,7.6,460,52.3,4.98,3.02,0.41,3.15,10.17,3.7
12/10/2015,17.1,7.53,348,212.2,7.31,3.36,0.27,2.73,7.07,3.7
12/11/2015,17.1,7.46,256,223.2,5.47,2.69,0.28,1.98,4.87,3.7
12/12/2015,17.5,7.39,197,96.2,4.31,3.31,0.34,1.59,4.3,3.7
12/13/2015,18.8,7.18,159,49.8,5.25,2.77,0.29,0.93,2.98,3.7
12/14/2015,19.1,7.14,154,35.4,5.74,2.83,0.22,0.63,2.91,3.7
12/15/2015,18.7,7.26,254,44.3,5.19,3.27,0.32,2.08,4.75,3.7
12/16/2015,18,7.27,232,39.6,4.95,2.85,0.37,1.66,4.43,3.7
12/17/2015,17.1,7.22,192,31.7,5.68,2.09,0.32,0.94,3.8,3.7
12/18/2015,16.8,7.21,209,35.8,5.58,1.95,0.35,0.85,4.27,3.7
12/19/2015,16.8,7.1,186,30.9,5.64,1.82,0.28,1.06,4.33,3.7
12/20/2015,16.9,7.1,180,27.1,5.45,1.96,0.25,0.78,4.1,3.7
12/21/2015,17.2,7.08,174,25.1,5.13,1.92,0.25,0.96,3.79,3.7
12/22/2015,17.5,7.1,193,21.3,4.53,2.02,0.28,1.51,4.23,3.7
12/23/2015,17.8,7.16,237,25.3,4.38,2.44,0.31,2.01,4.91,3.7
12/24/2015,18.2,7.17,264,24.2,5,2.58,0.29,1.64,4.45,3.8
12/25/2015,18,7.22,231,21.6,5.01,2.6,0.26,1.75,4.57,3.7
12/26/2015,17.8,7.21,221,28.3,4.91,2.11,0.23,1.66,4.59,3.7
12/27/2015,17.7,7.18,211,26.9,5.06,2.23,0.2,1.44,4.56,3.7
12/28/2015,17.8,7.22,240,21.9,4.87,2.23,0.22,2,4.46,3.7
12/29/2015,17.7,7.11,199,24.3,4.9,2.24,0.2,1.69,3.49,3.7
12/30/2015,17.5,7.12,219,24,5.25,2.37,0.24,1.88,4.13,3.7
12/31/2015,17.7,7.1,191,26.7,6.38,2.28,0.23,1.48,4.2,3.7
01/01/2016,17.4,7.18,229,24.6,6.17,2.4,0.26,1.83,4.94,3.7
01/02/2016,17.3,7.13,203,22.6,5.92,2.33,0.22,1.65,4.37,3.7
01/03/2016,17.6,7.2,249,21.4,5.49,2.62,0.25,2.15,5.43,3.7
01/04/2016,17.9,7.11,199,25.8,5.47,2.65,0.24,1.71,4.8,3.7
01/05/2016,18.1,7.23,287,15.4,5.12,2.88,0.27,2.38,6.14,3.7
01/06/2016,18.3,7.46,414,86.3,6.35,2.06,0.25,1.83,7.09,3.7
01/07/2016,18.2,7.44,289,49.4,4.42,3.74,0.41,1.96,5.5,3.7
01/08/2016,17.7,7.18,156,38.5,5.17,3.02,0.28,0.85,3.86,3.7
01/09/2016,17.4,7.16,178,18.2,4.59,2.94,0.24,1.12,4.2,3.7
01/10/2016,17.2,7.19,183,27.8,5.54,2.13,0.24,1.13,4.24,3.7
01/11/2016,16.9,7.21,225,33.1,5.43,2.39,0.26,1.78,5.33,3.7
01/12/2016,16.7,7.24,231,30.9,5.54,2.42,0.29,1.74,5.53,3.7
01/13/2016,16.5,7.16,201,28.6,5.87,2.32,0.26,1.73,5.39,3.7
01/14/2016,16.5,7.19,183,29.1,6.2,2.38,0.25,1.34,4.88,3.7
01/15/2016,16.5,7.15,179,30.8,5.82,2.45,0.23,1.25,5.12,3.7
01/16/2016,16.4,7.23,230,31.9,5.66,3.07,0.27,1.37,5.88,3.7
01/17/2016,16.9,7.12,193,22.5,5.72,3.04,0.23,0.92,5.91,3.7
01/18/2016,16.3,7.08,218,28.7,5.43,3.02,0.27,0.79,5.18,3.7
01/19/2016,16.5,6.83,222,27.1,5.3,3.18,0.26,0.35,4.25,3.7
01/20/2016,16,6.88,203,25,5.07,3.25,0.26,0.09,3.31,3.7
01/21/2016,15.7,6.89,230,34.4,5.57,3.32,0.31,1,3.94,3.7
01/22/2016,15.2,6.91,259,41.7,6.67,3.35,0.36,2.39,3.86,3.7
01/23/2016,13.9,6.91,209,83.7,7.7,3.32,0.31,1.72,3.84,3.7
01/24/2016,12.8,6.86,197,62,7.82,2.95,0.24,1.66,4.39,3.7
01/25/2016,11.6,6.85,158,203.3,7.16,3.03,0.17,0.6,3.6,3.7
01/26/2016,11.4,6.84,157,47.3,7.01,2.84,0.17,0.59,3.47,3.7
01/27/2016,11.5,6.8,210,72.2,9.34,2.51,0.17,1.49,4.24,3.7
01/28/2016,12.3,6.87,215,262.8,9.05,2.43,0.21,1.8,4.24,3.7
01/29/2016,14,6.93,134,493,10.87,2.48,0.17,0.76,3.82,3.7
01/30/2016,15.1,6.89,132,316.8,10.21,2.66,0.15,0.56,5.25,3.7
01/31/2016,15.3,6.91,142,96.9,9.96,2.18,0.16,0.41,5.11,3.7
02/01/2016,15,6.78,184,79.5,9.53,1.92,0.14,1.1,5.97,3.7
02/02/2016,14,6.89,156,76.2,10.13,2.07,0.18,0.6,5.76,3.7
02/03/2016,13.4,6.76,147,42.8,9.97,2.41,0.16,0.81,5.71,3.7
02/04/2016,13.8,6.81,159,21.2,9.59,2.46,0.14,0.79,3.85,3.7
02/05/2016,14,6.79,163,22.1,9.07,2.57,0.14,1.1,2.96,3.7
02/06/2016,13.8,6.84,160,20.8,9.06,2.49,0.14,0.89,3.36,3.7
02/07/2016,13.4,6.93,134,16.2,9.63,2.43,0.13,0.38,2.81,3.7
02/08/2016,13,7,161,14.4,9.47,2.63,0.14,0.45,3.07,3.7
02/09/2016,13.2,6.99,152,16.2,9.31,2.69,0.14,0.45,3.04,3.7
02/10/2016,13.4,7.02,160,13.4,8.96,2.83,0.14,0.44,3.17,3.7
02/11/2016,14.2,6.96,130,17.3,8.61,3.13,0.14,0.47,3.03,3.7
02/12/2016,14.8,6.98,141,17.8,8.63,2.82,0.16,0.55,3.25,3.7
02/13/2016,15.7,7,145,18.4,8.52,2.51,0.17,0.5,2.75,3.7
02/14/2016,15.8,6.97,131,15.5,8.08,2.68,0.18,0.5,2.75,3.7
02/15/2016,15.1,7.01,141,18.1,8.38,1.9,0.16,0.41,2.94,3.7
02/16/2016,14.3,7.03,117,18.2,9.16,1.03,0.13,0.32,2.78,3.7
02/17/2016,14.1,7.02,121,12.2,8.85,1.51,0.14,0.28,2.85,3.7
02/18/2016,14.1,7,102,14.3,9.53,2.05,0.12,0.21,2.86,3.7
02/19/2016,14.1,7,114,11.5,9.59,2.14,0.12,0.24,2.99,3.7
02/20/2016,14.4,7.01,115,14.4,9.38,1.98,0.12,0.23,3.01,3.7
02/21/2016,14.2,7.03,128,14.5,9,2.05,0.12,0.26,3.2,3.7
02/22/2016,14.1,7.01,135,10.5,8.33,2.24,0.12,0.29,3.37,3.7
02/23/2016,14,6.93,137,14.7,7.8,2.21,0.14,0.65,3.37,3.7
02/24/2016,13.9,6.92,175,13.5,8.29,2.09,0.16,0.9,3.05,3.7
02/25/2016,13.9,6.88,200,17.2,7.43,2.48,0.18,1.51,3.13,3.7
02/26/2016,13.7,6.78,144,22.3,8.47,2.26,0.13,1.13,2.63,3.7
02/27/2016,13.8,6.75,132,25.7,8.53,2.31,0.12,0.97,2.3,3.7
02/28/2016,13.9,6.78,129,24.5,8.67,2.36,0.12,0.82,2.42,3.7
02/29/2016,14.1,6.75,142,19.9,8.51,2.27,0.12,1.05,2.96,3.7
03/01/2016,14.5,6.79,167,15,8.26,1.93,0.13,1.18,3.38,3.7
03/02/2016,15.2,6.85,228,23.2,6.93,2.14,0.17,1.79,4.71,3.7
03/03/2016,15.7,6.92,237,28,6.23,2.19,0.18,1.92,5.05,3.7
03/04/2016,15.9,6.92,240,24.6,5.63,2.36,0.18,1.99,5.24,3.7
03/05/2016,15.9,6.9,221,26.5,5.96,2.68,0.21,1.87,5.31,3.7
03/06/2016,16.5,6.92,239,21.9,5.97,2.62,0.22,2.02,4.95,3.7
03/07/2016,17.2,6.93,215,22.7,5.76,2.75,0.22,1.59,4.54,3.7
03/08/2016,17,6.92,207,18.9,5.1,3.03,0.22,1.79,4.88,3.7
