时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素
05/05/2012 10:30:00,,,,,,,,1.87,,
05/05/2012 14:00:00,22.40,7.72,164.00,,6.77,,,1.15,1.80,5.30
05/05/2012 20:00:00,22.60,7.75,149.00,,7.81,4.95,,0.60,2.17,4.90
05/05/2012 23:00:00,22.20,7.85,139.00,,7.99,4.55,,0.51,2.26,5.00
05/06/2012 02:00:00,22.00,7.76,153.00,,7.60,3.88,0.46,0.48,1.67,4.90
05/06/2012 05:00:00,22.20,7.80,179.00,455.60,7.37,2.92,0.35,0.59,2.03,4.90
05/06/2012 08:00:00,22.50,7.86,218.00,450.20,7.55,3.26,0.36,0.77,3.24,4.90
05/06/2012 11:00:00,22.70,7.86,216.00,,7.45,3.52,0.41,1.42,2.85,4.90
05/06/2012 14:00:00,22.50,7.77,142.00,404.90,7.71,3.31,0.32,1.13,3.45,4.80
05/06/2012 20:00:00,22.70,7.73,152.00,,7.61,4.72,0.48,0.51,0.87,5.00
05/06/2012 23:00:00,22.60,7.70,130.00,333.50,8.02,3.74,0.33,0.38,1.13,4.90
05/07/2012 02:00:00,22.30,7.69,151.00,252.20,7.72,3.17,0.28,0.36,3.38,4.80
05/07/2012 05:00:00,21.80,7.66,141.00,198.70,7.41,2.71,0.22,0.32,1.79,4.90
05/07/2012 08:00:00,22.10,7.71,173.00,142.80,7.23,2.02,0.20,0.36,2.85,4.80
05/07/2012 11:00:00,22.70,7.78,228.00,172.00,6.57,2.67,0.24,0.61,3.95,4.70
05/07/2012 14:00:00,22.30,7.74,144.00,300.40,7.76,3.10,0.24,0.34,1.62,4.90
05/07/2012 17:00:00,,,,,,,,,,
05/07/2012 20:00:00,23.30,7.63,155.00,79.00,7.12,2.41,0.14,0.09,2.12,4.70
05/07/2012 23:00:00,22.30,7.61,161.00,283.70,7.61,3.10,0.23,0.74,2.24,4.80
05/08/2012 02:00:00,22.00,7.57,169.00,239.70,7.55,2.77,0.21,1.24,2.80,4.80
05/08/2012 05:00:00,22.10,7.54,227.00,204.80,6.89,2.53,0.19,1.94,2.82,4.80
05/08/2012 08:00:00,22.80,7.64,315.00,161.20,6.53,1.26,0.13,0.63,3.29,4.70
05/08/2012 11:00:00,23.50,7.72,310.00,124.00,5.96,1.43,0.09,0.15,4.03,4.70
05/08/2012 14:00:00,23.70,7.75,283.00,146.60,6.33,1.52,0.07,0.12,3.13,4.80
05/08/2012 17:00:00,23.80,7.74,272.00,148.20,6.10,2.29,0.19,0.89,2.91,4.70
05/08/2012 20:00:00,23.40,7.68,193.00,203.50,6.49,2.53,0.20,0.48,2.42,4.80
05/08/2012 23:00:00,23.10,7.65,146.00,221.40,7.35,2.70,0.23,0.31,1.55,4.80
05/09/2012 02:00:00,22.80,7.64,159.00,197.70,7.32,2.57,0.21,0.03,1.50,4.80
05/09/2012 05:00:00,22.20,7.56,139.00,205.10,6.95,2.24,0.18,0.03,1.23,4.80
05/09/2012 08:00:00,22.90,7.58,203.00,,6.84,2.46,0.19,0.03,2.44,4.80
05/09/2012 11:00:00,23.80,7.66,289.00,141.30,6.04,2.53,0.20,1.86,3.76,4.80
05/09/2012 14:00:00,24.00,7.68,345.00,126.00,5.81,1.95,0.12,0.45,4.26,4.80
05/09/2012 17:00:00,24.10,7.57,316.00,155.20,6.20,1.40,0.11,0.36,4.74,4.80
05/09/2012 20:00:00,23.70,7.66,206.00,175.40,6.55,1.57,0.09,0.09,3.48,4.80
05/10/2012 09:25:00,23.40,7.67,244.00,,7.17,3.21,0.41,0.31,1.34,5.10
05/10/2012 12:25:00,23.10,7.81,233.00,394.50,8.13,2.98,0.33,0.42,2.12,5.00
05/10/2012 15:25:00,23.50,7.89,296.00,,8.33,6.20,,2.65,3.52,5.10
05/10/2012 18:25:00,23.20,7.86,210.00,,8.41,2.58,0.27,0.96,4.40,5.50
05/10/2012 21:25:00,22.90,7.86,208.00,,7.99,,,1.40,1.43,5.40
05/11/2012 02:00:00,22.30,7.85,179.00,,7.70,2.58,,1.37,2.09,5.70
05/11/2012 05:00:00,,,,,,,,1.15,,
05/11/2012 08:00:00,21.90,7.76,151.00,,7.69,3.94,,0.94,1.62,5.70
05/11/2012 11:00:00,21.90,7.69,145.00,,7.31,3.19,0.44,0.83,2.67,5.60
05/11/2012 14:00:00,21.70,7.57,110.00,398.80,7.57,2.90,0.32,0.43,2.10,5.50
05/11/2012 17:00:00,21.90,7.59,139.00,413.00,7.37,3.04,0.36,0.58,2.45,5.60
05/11/2012 20:00:00,21.90,7.57,130.00,349.00,8.04,2.94,0.32,0.38,1.80,5.50
05/11/2012 23:00:00,21.80,7.57,125.00,314.80,8.07,2.62,0.28,0.32,2.26,5.40
05/12/2012 02:00:00,21.50,7.56,130.00,284.30,7.88,2.47,0.26,0.28,1.09,5.40
05/12/2012 05:00:00,21.40,7.60,133.00,218.90,8.17,2.29,0.24,0.33,1.67,5.20
05/12/2012 11:00:00,,,,,,,,,,
05/12/2012 14:00:00,21.60,7.52,135.00,187.40,8.23,2.40,0.20,0.94,1.64,4.80
05/12/2012 17:00:00,,,,,,,,,,
05/12/2012 20:00:00,22.60,7.22,151.00,87.70,6.90,1.33,0.12,0.10,2.56,4.80
05/12/2012 23:00:00,21.90,7.45,135.00,159.40,7.83,2.28,0.17,0.21,1.58,4.80
05/13/2012 02:00:00,21.70,7.53,128.00,149.30,8.15,2.08,0.16,0.10,1.51,4.80
05/13/2012 05:00:00,21.60,7.56,131.00,121.70,7.82,1.79,0.15,0.12,1.44,4.80
05/13/2012 13:23:00,22.00,7.28,107.00,138.20,8.35,1.62,0.16,0.03,1.49,4.80
05/13/2012 16:23:00,22.00,7.57,115.00,160.00,8.33,2.07,0.16,0.06,2.41,4.90
05/13/2012 19:23:00,22.10,7.60,131.00,151.60,7.97,2.11,0.17,0.08,2.85,4.80
05/13/2012 22:23:00,22.10,7.62,137.00,118.20,7.92,2.18,0.15,0.05,2.36,4.90
05/14/2012 02:00:00,21.90,7.60,126.00,117.20,7.84,2.10,0.14,0.03,0.78,4.80
05/14/2012 05:00:00,21.70,7.59,121.00,118.10,8.09,1.81,0.14,0.08,2.44,4.90
05/14/2012 08:00:00,21.90,7.61,143.00,119.00,8.20,2.05,0.15,0.12,1.43,4.80
05/14/2012 11:00:00,22.40,7.61,150.00,137.10,7.81,2.07,0.17,0.13,2.81,5.00
05/14/2012 14:00:00,22.90,7.58,134.00,94.40,7.64,2.19,0.13,0.11,2.74,4.80
05/14/2012 17:00:00,23.20,7.61,158.00,120.50,7.44,2.28,0.14,0.15,2.65,4.80
05/14/2012 20:00:00,23.20,7.65,184.00,104.30,7.10,1.58,0.15,0.22,3.16,4.90
05/14/2012 23:00:00,23.40,7.66,175.00,89.00,6.87,2.23,0.15,0.27,2.67,4.80
05/15/2012 02:00:00,23.50,7.61,207.00,102.20,6.42,2.31,0.15,0.98,2.47,4.80
05/15/2012 05:00:00,23.00,7.50,209.00,101.30,6.27,2.16,0.17,1.87,2.47,4.80
05/15/2012 08:00:00,22.90,7.45,232.00,95.40,6.26,1.66,0.10,0.43,4.83,4.90
05/15/2012 11:00:00,22.70,7.47,170.00,106.60,7.29,1.49,0.08,0.07,4.30,4.80
05/15/2012 14:00:00,22.70,7.44,157.00,120.40,6.81,2.29,0.15,0.49,1.58,4.80
05/15/2012 17:00:00,22.70,7.54,150.00,131.50,7.24,2.38,0.19,0.31,2.92,4.70
05/15/2012 20:00:00,23.10,7.66,192.00,138.30,7.00,1.77,0.10,0.03,1.04,4.80
05/15/2012 23:00:00,22.80,7.67,130.00,132.80,7.65,1.79,0.10,0.03,0.58,4.70
05/16/2012 02:00:00,22.60,7.62,139.00,104.80,7.58,1.85,0.09,0.03,1.41,4.80
05/16/2012 05:00:00,22.70,7.63,173.00,70.00,6.76,1.64,0.10,0.14,1.26,4.80
05/16/2012 08:00:00,22.80,7.62,208.00,80.20,6.36,1.90,0.10,0.03,2.79,4.80
05/16/2012 11:00:00,23.10,7.54,218.00,98.60,6.78,1.67,0.10,0.03,1.27,4.80
05/16/2012 14:00:00,23.10,7.46,167.00,79.00,6.99,1.59,0.10,0.03,3.13,4.90
05/16/2012 17:00:00,23.20,7.51,168.00,111.20,6.79,1.80,0.09,0.03,2.86,4.90
05/16/2012 20:00:00,23.40,7.54,173.00,71.00,6.68,2.46,0.15,0.31,2.00,4.90
05/16/2012 23:00:00,23.30,7.58,144.00,77.40,7.46,2.36,0.14,0.29,1.19,4.80
05/17/2012 02:00:00,23.00,7.58,129.00,76.40,7.44,2.34,0.14,0.22,1.54,4.90
05/17/2012 05:00:00,23.10,7.61,163.00,82.60,6.85,2.04,0.15,0.34,1.70,4.70
05/17/2012 08:00:00,23.10,7.66,175.00,67.30,6.67,2.39,0.15,0.34,2.31,4.90
05/17/2012 11:00:00,23.10,7.68,164.00,80.70,7.30,2.57,0.16,0.35,1.23,4.90
05/17/2012 14:00:00,23.30,7.65,143.00,94.30,7.17,2.57,0.15,0.28,1.52,4.90
05/17/2012 17:00:00,23.20,7.63,150.00,91.40,7.00,2.39,0.16,0.28,0.05,5.00
05/17/2012 20:00:00,23.40,7.67,158.00,88.00,7.05,1.81,0.16,0.27,0.05,5.00
05/17/2012 23:00:00,23.40,7.67,152.00,75.50,6.96,2.04,0.15,0.25,1.09,5.00
05/18/2012 02:00:00,22.90,7.63,122.00,65.00,6.95,2.20,0.13,0.03,1.14,4.90
05/18/2012 05:00:00,22.70,7.68,146.00,142.60,7.41,2.03,0.14,0.03,1.10,4.90
05/18/2012 08:00:00,23.20,7.70,203.00,88.00,6.56,2.35,0.16,0.03,1.24,4.90
05/18/2012 11:00:00,23.10,7.64,207.00,108.10,6.53,2.49,0.16,1.32,4.28,5.00
05/18/2012 14:00:00,23.30,7.50,213.00,94.70,6.28,1.91,0.11,0.18,4.37,5.00
05/18/2012 17:00:00,23.60,7.49,277.00,82.10,5.78,1.77,0.08,0.06,4.10,5.00
05/18/2012 20:00:00,23.10,7.50,199.00,97.50,6.16,1.61,0.07,0.07,3.27,5.00
05/18/2012 23:00:00,22.90,7.44,154.00,84.40,6.94,2.43,0.14,0.47,3.03,5.00
05/19/2012 02:00:00,22.70,7.48,139.00,110.60,6.87,2.38,0.13,0.30,2.07,5.00
05/19/2012 05:00:00,22.50,7.53,141.00,99.30,7.09,2.15,0.13,0.32,1.62,5.00
05/19/2012 08:00:00,22.80,7.60,176.00,81.50,6.72,2.31,0.14,0.31,3.43,5.00
05/19/2012 11:00:00,23.10,7.66,198.00,90.90,6.32,2.43,0.20,0.30,3.00,4.90
05/19/2012 14:00:00,22.80,7.66,161.00,89.40,6.63,2.46,0.15,0.27,4.52,5.00
05/19/2012 17:00:00,22.50,7.58,115.00,100.80,7.02,2.32,0.13,0.17,2.82,5.00
05/19/2012 20:00:00,23.30,7.66,218.00,114.10,6.17,2.43,0.20,0.33,3.58,4.90
05/19/2012 23:00:00,23.70,7.75,248.00,93.10,5.68,2.47,0.19,0.44,3.51,4.90
05/20/2012 02:00:00,23.30,7.76,208.00,97.90,6.12,2.32,0.17,0.34,4.21,4.90
05/20/2012 05:00:00,23.60,7.79,248.00,82.70,5.86,2.06,0.18,0.39,4.03,4.80
05/20/2012 08:00:00,23.90,7.83,264.00,79.50,5.67,2.32,0.19,0.38,5.17,4.90
05/20/2012 11:00:00,25.20,7.85,271.00,82.10,5.56,2.41,0.19,0.41,1.05,4.80
05/20/2012 14:00:00,24.50,7.83,287.00,101.10,5.38,2.53,0.20,0.76,4.99,4.90
05/20/2012 17:00:00,24.50,7.84,320.00,80.10,5.46,2.09,0.14,0.16,1.90,4.80
05/20/2012 20:00:00,24.30,7.78,368.00,93.70,5.23,1.74,0.10,0.06,3.02,4.80
05/20/2012 23:00:00,24.10,7.80,377.00,83.80,4.77,1.81,0.10,0.03,,4.70
05/21/2012 02:00:00,24.10,7.79,358.00,81.30,4.72,1.76,0.10,0.08,,4.80
05/21/2012 05:00:00,24.10,7.65,341.00,78.30,5.48,1.42,0.09,0.32,,4.70
05/21/2012 08:00:00,24.10,7.81,324.00,71.10,5.23,1.65,0.09,0.18,,4.70
05/21/2012 11:00:00,24.40,7.84,319.00,88.00,5.28,1.73,0.08,0.11,3.02,4.80
05/21/2012 14:00:00,24.30,7.84,318.00,84.60,5.44,1.75,0.08,0.03,3.02,4.80
05/21/2012 17:00:00,24.40,7.83,262.00,85.30,5.62,1.84,0.09,0.14,3.42,4.90
05/21/2012 18:45:00,24.20,7.77,200.00,84.40,6.09,1.84,0.19,0.41,3.26,5.00
05/21/2012 21:30:00,24.10,7.67,169.00,67.80,6.14,2.20,0.21,0.48,3.58,4.90
05/22/2012 00:30:00,23.90,7.63,154.00,56.90,6.49,2.03,0.18,0.55,3.90,4.80
05/22/2012 03:30:00,22.80,7.59,131.00,73.90,7.15,1.61,0.15,0.27,3.26,4.80
05/22/2012 06:30:00,22.50,7.60,121.00,68.90,7.27,1.81,0.13,0.17,3.26,4.80
05/22/2012 09:30:00,23.40,7.67,207.00,66.00,6.65,2.06,0.17,0.31,3.74,4.80
05/22/2012 11:00:00,23.80,7.76,235.00,58.10,6.12,1.81,0.19,0.34,3.58,4.80
05/22/2012 14:00:00,23.90,7.72,205.00,65.90,6.19,2.14,0.17,0.40,3.66,4.90
05/22/2012 18:30:00,23.50,7.61,195.00,57.60,6.52,1.75,0.15,0.37,3.24,4.80
05/22/2012 21:30:00,23.70,7.56,240.00,64.80,5.61,2.39,0.17,1.90,4.17,4.80
05/23/2012 00:30:00,23.90,7.54,230.00,63.40,5.61,1.59,0.13,1.35,5.60,4.80
05/23/2012 03:30:00,23.60,7.47,189.00,67.30,5.88,1.35,0.12,0.35,5.21,4.80
05/23/2012 06:30:00,23.60,7.42,204.00,60.10,5.52,1.33,0.09,0.03,5.10,4.80
05/23/2012 08:12:00,23.90,7.43,216.00,56.60,5.23,1.01,0.09,0.30,4.00,4.80
05/23/2012 11:12:00,24.90,7.49,279.00,65.90,4.87,1.41,0.08,0.38,3.90,5.00
05/23/2012 14:00:00,24.70,7.45,232.00,45.40,5.73,1.42,0.11,0.50,3.06,4.90
05/23/2012 20:02:00,23.80,7.60,193.00,56.30,5.88,1.49,0.16,0.38,3.30,4.80
05/23/2012 21:30:00,23.70,7.61,192.00,70.20,5.54,1.84,0.17,0.50,2.36,4.70
05/23/2012 23:00:00,23.80,7.57,198.00,57.60,5.95,1.88,0.15,0.60,1.03,4.70
05/24/2012 02:00:00,23.60,7.53,181.00,65.30,6.01,2.09,0.14,0.66,3.30,4.70
05/24/2012 05:00:00,23.60,7.52,189.00,69.60,5.96,1.85,0.14,0.78,3.70,4.80
05/24/2012 08:00:00,24.00,7.53,219.00,62.40,5.87,2.23,0.14,0.98,3.16,4.80
05/24/2012 11:00:00,25.00,7.54,278.00,71.40,5.29,2.38,0.17,1.30,1.67,4.90
05/24/2012 14:00:00,25.60,7.17,289.00,66.40,5.59,1.65,0.11,0.10,3.43,4.90
05/24/2012 17:00:00,25.30,7.45,289.00,69.40,5.29,1.75,0.11,0.32,3.33,4.90
05/24/2012 20:00:00,25.20,7.74,293.00,64.00,4.89,1.70,0.10,0.38,3.61,4.90
05/24/2012 23:00:00,24.90,7.85,258.00,74.00,5.49,1.69,0.13,0.81,3.48,5.00
05/25/2012 02:00:00,24.30,7.77,201.00,70.20,5.78,2.30,0.16,0.74,1.93,4.90
05/25/2012 05:00:00,24.30,7.74,174.00,61.30,5.95,1.93,0.15,0.32,0.98,4.80
05/25/2012 11:00:00,25.50,7.74,257.00,70.50,5.49,1.30,0.18,0.22,2.65,4.90
05/25/2012 13:00:00,25.00,7.75,250.00,67.60,5.45,1.99,0.19,0.19,2.24,4.90
05/25/2012 16:00:00,24.60,7.76,186.00,75.70,6.17,2.26,0.16,0.19,2.51,4.90
05/25/2012 19:00:00,23.90,7.70,168.00,69.60,6.46,2.23,0.16,0.09,2.58,4.90
05/25/2012 22:00:00,24.10,7.69,187.00,80.30,6.27,2.15,0.15,0.10,1.87,4.90
05/26/2012 01:00:00,24.20,7.72,204.00,70.60,5.84,2.28,0.15,0.33,1.39,4.90
05/26/2012 04:00:00,24.10,7.70,213.00,57.90,6.00,1.97,0.15,0.63,1.77,4.90
05/26/2012 07:00:00,23.90,7.66,209.00,63.70,5.96,2.26,0.15,0.75,3.03,4.90
05/26/2012 10:00:00,24.60,7.68,291.00,56.60,5.43,1.77,0.10,0.03,0.82,5.00
05/26/2012 13:00:00,24.80,7.78,293.00,82.60,5.09,1.57,0.09,1.27,3.19,5.00
05/26/2012 17:00:00,25.90,7.58,1.00,,7.95,1.22,0.11,0.64,2.36,4.60
05/26/2012 20:00:00,28.90,7.31,1.00,,7.75,0.80,0.10,0.53,4.13,4.70
05/26/2012 21:00:00,29.30,7.34,1.00,,7.67,1.06,0.09,0.51,4.12,4.50
05/26/2012 22:30:00,29.60,7.33,1.00,,7.64,1.10,0.09,0.03,4.43,4.50
05/26/2012 23:00:00,,,,,,,,,,
05/27/2012 02:00:00,,,,,,,,,,
05/27/2012 05:00:00,,,,,,,,,,
05/27/2012 08:00:00,,,,,,,,,,
05/27/2012 11:00:00,,,,,,,,,,
05/27/2012 14:00:00,,,,,,,,,,
05/27/2012 17:00:00,,,,,,,,,,
05/27/2012 20:25:00,23.90,7.58,239.00,82.90,6.41,2.23,0.21,1.33,2.36,4.70
05/27/2012 23:25:00,24.10,7.78,245.00,,7.63,4.01,0.40,1.38,3.31,4.90
05/28/2012 02:25:00,23.70,7.78,204.00,280.60,7.38,4.43,,1.43,3.01,5.00
05/28/2012 05:25:00,24.00,7.82,263.00,349.80,7.89,4.31,,1.64,3.55,5.00
05/28/2012 08:25:00,23.70,7.80,232.00,364.80,7.29,4.04,0.48,1.67,3.36,5.20
05/28/2012 11:25:00,23.50,7.78,184.00,331.70,7.31,4.06,0.45,1.57,2.91,5.20
05/28/2012 14:25:00,23.60,7.75,197.00,237.80,7.27,3.58,0.39,1.58,3.34,5.20
05/28/2012 17:25:00,23.40,7.71,201.00,182.80,6.88,3.25,0.35,1.44,3.47,5.10
05/28/2012 20:00:00,23.20,7.65,203.00,177.90,6.84,2.38,0.33,1.40,3.76,5.10
05/28/2012 23:00:00,23.00,7.61,181.00,123.20,6.83,2.68,0.28,2.07,3.76,5.00
05/29/2012 02:00:00,23.00,7.55,190.00,141.20,6.52,2.72,0.27,2.10,3.52,4.90
05/29/2012 05:00:00,22.80,7.57,185.00,108.70,6.55,2.20,0.26,1.70,3.33,4.90
05/29/2012 08:00:00,22.80,7.57,168.00,97.40,6.69,1.98,0.23,1.23,1.71,4.90
05/29/2012 11:00:00,23.10,7.58,159.00,97.90,6.67,2.08,0.22,0.83,3.80,5.00
05/29/2012 14:00:00,23.40,7.59,167.00,75.20,6.61,2.24,0.21,0.72,2.92,4.90
05/29/2012 17:00:00,23.70,7.65,158.00,105.70,6.76,2.21,0.21,0.63,2.70,4.90
05/29/2012 20:00:00,23.60,7.61,156.00,80.50,6.53,2.30,0.20,0.36,2.85,5.00
05/29/2012 23:00:00,23.90,7.62,170.00,86.90,6.29,2.29,0.21,0.51,3.00,4.90
05/30/2012 02:00:00,23.70,7.58,165.00,75.90,6.37,2.20,0.18,0.44,3.00,4.90
05/30/2012 05:00:00,23.50,7.53,180.00,67.00,6.24,1.93,0.18,0.46,2.80,4.90
05/30/2012 08:00:00,23.30,7.55,188.00,100.40,6.06,2.07,0.18,0.28,2.80,5.00
05/30/2012 11:00:00,23.20,7.51,165.00,86.40,6.35,2.39,0.19,0.47,2.36,5.00
05/30/2012 14:00:00,23.20,7.49,159.00,99.70,6.32,2.25,0.18,0.23,2.28,5.00
05/30/2012 17:00:00,23.30,7.58,163.00,118.30,6.04,2.11,0.19,0.35,2.24,4.60
05/30/2012 20:00:00,23.20,7.61,151.00,100.40,6.36,2.04,0.18,0.48,2.28,4.70
05/30/2012 23:00:00,23.20,7.70,141.00,107.60,6.60,2.11,0.18,0.43,3.34,4.80
05/31/2012 02:00:00,23.30,7.72,146.00,105.60,6.58,2.00,0.17,0.22,2.50,4.70
05/31/2012 05:00:00,23.40,7.74,168.00,93.60,6.36,1.80,0.17,0.41,2.78,4.70
05/31/2012 08:00:00,23.40,7.78,165.00,83.70,6.52,2.12,0.17,0.23,3.06,4.80
05/31/2012 11:00:00,23.60,7.77,137.00,88.80,6.82,1.99,0.17,0.11,2.87,4.80
05/31/2012 14:00:00,23.80,7.72,160.00,97.00,6.71,2.19,0.18,0.27,2.75,4.80
05/31/2012 17:00:00,23.90,7.67,144.00,80.80,6.72,2.20,0.17,0.16,3.11,4.80
05/31/2012 20:00:00,23.70,7.66,137.00,89.90,6.64,2.19,0.17,0.24,2.41,4.70
05/31/2012 23:00:00,23.90,7.67,150.00,70.10,6.56,2.08,0.17,0.09,1.50,4.60
06/01/2012 02:00:00,24.10,7.67,170.00,93.20,6.39,2.10,0.18,0.03,2.19,4.80
06/01/2012 05:00:00,23.90,7.70,157.00,77.50,6.57,1.65,0.16,0.12,3.13,4.70
06/01/2012 08:00:00,23.80,7.67,155.00,64.60,6.56,2.02,0.15,0.20,2.72,4.70
06/01/2012 11:00:00,23.70,7.67,140.00,72.80,6.67,2.08,0.16,0.24,3.12,4.80
06/01/2012 14:00:00,23.90,7.78,158.00,75.00,6.67,2.24,0.16,0.20,2.79,4.70
06/01/2012 17:00:00,23.80,7.80,159.00,97.40,6.60,2.25,0.17,0.28,2.97,4.80
06/01/2012 20:00:00,23.60,7.71,153.00,86.70,6.61,2.06,0.16,0.46,2.68,4.80
06/01/2012 23:00:00,24.00,7.73,208.00,70.80,6.01,2.20,0.16,0.41,2.90,4.80
06/02/2012 02:00:00,23.90,7.71,218.00,88.50,5.97,2.38,0.17,0.41,3.62,4.80
06/02/2012 05:00:00,23.50,7.66,183.00,80.40,6.23,1.85,0.15,0.49,3.25,4.80
06/02/2012 08:00:00,23.50,7.64,202.00,87.80,6.14,2.20,0.17,0.71,3.31,4.80
06/02/2012 11:00:00,23.60,7.63,205.00,88.10,6.02,2.10,0.17,0.23,3.61,4.90
06/02/2012 14:00:00,23.40,7.67,183.00,66.90,6.22,2.08,0.17,0.36,2.92,4.90
06/02/2012 17:00:00,23.00,7.64,131.00,90.20,6.61,2.11,0.16,0.53,2.19,4.90
06/02/2012 20:00:00,23.30,7.68,173.00,81.50,6.19,2.05,0.17,0.53,2.83,4.80
06/02/2012 23:00:00,23.50,7.73,185.00,97.30,5.96,2.02,0.17,0.53,2.99,4.80
06/03/2012 02:00:00,23.40,7.77,168.00,89.10,6.43,2.02,0.18,0.53,2.65,4.90
06/03/2012 05:00:00,23.20,7.73,154.00,87.40,6.54,1.65,0.16,0.12,2.77,4.90
06/03/2012 08:00:00,23.50,7.77,187.00,80.30,6.23,1.97,0.16,0.13,2.99,4.90
06/03/2012 11:00:00,23.50,7.80,171.00,96.20,6.45,2.11,0.17,0.14,2.75,4.90
06/03/2012 14:00:00,23.30,7.76,155.00,97.60,6.59,2.22,0.17,0.12,2.98,4.90
06/03/2012 17:00:00,23.00,7.71,129.00,67.40,6.82,2.10,0.15,0.15,1.93,4.90
06/03/2012 20:00:00,23.30,7.69,166.00,105.00,6.34,2.12,0.16,0.25,2.44,4.90
06/03/2012 23:00:00,23.20,7.69,168.00,102.40,6.29,2.14,0.16,0.50,3.04,4.90
06/04/2012 02:00:00,23.00,7.61,156.00,94.10,6.24,2.18,0.15,0.68,2.71,4.90
06/04/2012 05:00:00,22.60,7.50,99.00,87.30,6.89,1.96,0.13,0.46,2.02,4.90
06/04/2012 08:00:00,23.00,7.48,145.00,94.60,6.40,2.21,0.17,0.83,2.93,4.80
06/04/2012 11:00:00,23.50,7.53,183.00,96.90,7.03,2.30,0.15,1.41,3.54,4.90
06/04/2012 14:00:00,23.80,7.55,200.00,123.10,6.04,2.43,0.17,1.20,2.90,4.80
06/04/2012 17:00:00,23.90,7.62,197.00,100.50,5.86,2.42,0.17,0.94,3.34,4.90
06/04/2012 20:00:00,23.60,7.61,153.00,98.20,6.25,2.31,0.16,0.54,3.11,4.90
06/04/2012 23:00:00,23.60,7.60,142.00,113.70,6.48,2.38,0.15,0.37,2.33,4.80
06/05/2012 02:00:00,23.80,7.65,174.00,103.30,6.31,2.21,0.15,0.53,2.94,4.80
06/05/2012 05:00:00,23.60,7.64,164.00,97.90,6.27,2.00,0.15,0.50,2.73,4.80
06/05/2012 08:00:00,23.60,7.71,187.00,79.80,6.21,1.46,0.16,0.39,2.72,4.80
06/05/2012 11:00:00,23.90,7.77,178.00,72.90,6.28,2.39,0.18,0.38,2.75,4.80
06/05/2012 14:00:00,23.70,7.74,155.00,91.10,6.54,2.38,0.16,0.24,2.78,4.80
06/05/2012 17:26:00,23.70,7.70,153.00,107.90,6.54,2.38,0.17,0.19,2.46,4.80
06/05/2012 20:26:00,23.60,7.70,124.00,113.40,6.76,1.54,0.15,0.12,2.40,4.80
06/05/2012 23:26:00,24.00,7.73,164.00,93.30,6.43,2.19,0.18,0.20,2.62,4.80
06/06/2012 02:26:00,23.90,7.74,165.00,117.50,6.35,2.19,0.20,0.24,2.61,4.80
06/06/2012 05:26:00,23.50,7.66,124.00,114.00,6.54,1.98,0.16,0.53,2.29,4.70
06/06/2012 08:26:00,23.60,7.59,186.00,93.10,6.07,1.45,0.17,0.99,2.91,4.80
06/06/2012 11:26:00,23.40,7.57,166.00,99.90,6.23,2.39,0.17,1.24,2.47,4.80
06/06/2012 14:26:00,23.50,7.51,153.00,110.40,6.31,2.38,0.16,1.09,2.97,4.80
06/06/2012 17:26:00,23.90,7.53,221.00,93.80,5.54,2.47,0.18,1.56,3.51,4.80
06/06/2012 20:26:00,23.80,7.58,176.00,104.10,5.87,1.79,0.17,0.85,3.20,4.80
06/06/2012 23:26:00,23.60,7.58,153.00,94.70,6.18,2.21,0.16,0.61,2.87,4.80
06/07/2012 02:26:00,23.70,7.55,147.00,99.90,6.14,2.26,0.14,0.48,2.66,4.70
06/07/2012 05:26:00,23.60,7.57,142.00,89.20,6.16,1.89,0.14,0.51,2.44,4.70
06/07/2012 08:00:00,23.70,7.60,147.00,91.20,6.27,1.94,0.14,0.45,2.94,4.70
06/07/2012 11:00:00,24.30,7.61,198.00,102.60,5.81,2.26,0.16,0.93,2.84,4.80
06/07/2012 14:00:00,24.70,7.59,210.00,96.00,5.49,2.48,0.17,1.32,3.57,4.90
06/07/2012 17:00:00,24.80,7.54,179.00,93.20,5.72,2.57,0.16,1.13,3.53,4.90
06/07/2012 20:00:00,24.70,7.53,199.00,93.60,5.46,2.56,0.16,1.13,3.13,4.90
06/07/2012 23:00:00,24.80,7.55,178.00,80.50,5.78,2.28,0.15,0.87,3.12,4.90
06/08/2012 02:00:00,24.80,7.57,166.00,84.60,5.93,2.21,0.14,0.67,2.83,4.90
06/08/2012 05:00:00,25.20,7.60,202.00,73.00,5.34,1.98,0.15,0.77,3.28,4.90
06/08/2012 08:10:00,25.10,7.57,184.00,50.90,6.07,2.18,0.14,0.51,3.03,4.90
06/08/2012 11:10:00,25.00,7.66,162.00,75.80,6.37,2.42,0.14,0.34,3.16,4.80
06/08/2012 14:10:00,24.90,7.63,155.00,68.10,6.33,2.52,0.14,0.27,2.84,4.90
06/08/2012 17:10:00,25.30,7.64,174.00,48.50,6.24,2.61,0.15,0.38,3.24,5.00
06/08/2012 20:10:00,25.10,7.66,179.00,46.10,6.08,2.48,0.15,0.26,2.92,5.00
06/08/2012 23:10:00,24.90,7.65,138.00,59.40,6.61,2.28,0.13,0.14,2.84,4.90
06/09/2012 02:10:00,25.40,7.67,166.00,56.60,6.34,2.25,0.13,0.18,2.65,4.90
