时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,氰化物
08/30/2011 07:00:00,25.4,8.05,438,77.6,4.25,,,,,
08/30/2011 09:00:00,25.3,8.03,387,82.9,4.2,3.15,0.41,3.03,7.35,0
08/30/2011 11:00:00,25.4,8.04,366,98,4.23,2.83,0.39,1.7,6.64,0
08/30/2011 13:00:00,25.3,8.04,357,119.1,4.18,3.01,0.44,1.22,6.62,0
08/30/2011 15:00:00,25.2,8.02,378,102.8,4.17,,,,,
08/30/2011 17:00:00,,5,,,,5.48,0.77,1.22,,0
08/30/2011 19:00:00,25,8.06,347,121.8,4.05,3.52,0.51,1.2,4.39,0
08/30/2011 21:00:00,24.9,8.07,327,164.7,4.02,4.03,0.58,1.16,4.73,0
08/30/2011 23:00:00,24.8,8.03,313,145.8,3.99,3.88,0.57,1.35,3.82,0
08/31/2011 01:00:00,24.8,8,308,133.5,3.97,4.44,0.48,1.22,,0
08/31/2011 03:00:00,24.6,7.97,307,111.9,3.93,3.59,0.52,1.35,2.96,0
08/31/2011 05:00:00,24.6,7.99,310,136.6,3.91,,,,,0
08/31/2011 07:00:00,24.6,7.99,308,153.9,3.92,,,1.4,,0
08/31/2011 09:00:00,24.7,7.98,306,144.3,3.96,3.76,0.56,1.42,6.98,0
08/31/2011 11:00:00,24.7,7.95,302,117.4,3.97,3.5,0.52,1.47,4.08,0
08/31/2011 13:00:00,24.7,7.95,301,90.4,3.94,3.28,0.48,1.04,3.91,0
08/31/2011 15:00:00,24.7,7.96,375,100.2,3.97,3.34,0.49,2.2,7.75,0
08/31/2011 17:00:00,24.6,8.01,544,104.7,3.91,3.82,0.56,6.21,9.57,0
08/31/2011 19:00:00,24.5,8.04,591,94.1,3.88,3.76,0.48,7.88,11.7,0
08/31/2011 21:00:00,24.5,8.02,485,97.8,3.86,3.59,0.43,6.89,15.78,0
08/31/2011 23:00:00,24.5,7.97,405,105.9,4.63,3.57,0.5,4.66,6.94,0
09/01/2011 01:00:00,24.4,7.96,345,99.7,4.61,3,0.47,2.78,5.67,0
09/01/2011 03:00:00,24.4,7.94,354,94.9,4.6,2.98,0.42,2.11,5.42,0
09/01/2011 05:00:00,24.4,7.93,312,125.1,4.59,3.08,0.52,1.34,7.31,0
09/01/2011 07:00:00,24.4,7.94,312,121.2,4.58,3.2,0.5,1.02,4.84,0
09/01/2011 09:00:00,24.4,7.94,303,148.4,4.6,2.92,0.46,1.29,3.66,0
09/01/2011 11:00:00,24.5,7.94,284,158.3,4.63,4.67,0.48,0.89,5.36,0
09/01/2011 14:00:00,24.7,7.92,265,177.5,4.73,4.34,0.49,0.71,4.88,0
09/01/2011 17:00:00,24.8,7.89,257,199.9,4.78,4.63,0.5,0.76,4.2,0
09/01/2011 20:00:00,24.8,7.87,254,146.1,4.79,4.49,0.5,0.64,4.97,0
09/01/2011 23:00:00,24.9,7.85,256,142.5,,4.14,0.43,0.6,4.93,0
09/02/2011 02:00:00,24.9,7.85,259,106.5,4.83,4.18,0.44,0.44,4.23,0
09/02/2011 05:00:00,24.7,7.84,263,104.8,4.77,4.02,0.42,0.46,4.36,0
09/02/2011 08:00:00,24.9,7.84,272,103.7,4.83,4.01,0.42,0.5,4.86,0
09/02/2011 11:00:00,25.8,7.85,273,106.6,5.26,4.05,0.4,0.35,4.57,0
09/02/2011 14:00:00,26.4,7.84,364,82.7,5.57,4.17,0.41,1.86,6.19,0
09/02/2011 17:00:00,25.5,7.88,563,99.8,5.1,4.42,0.39,6.51,9.16,0
09/02/2011 20:00:00,25.3,7.9,431,127.1,5.03,4.56,0.41,5.84,10.03,0
09/02/2011 23:00:00,25.4,7.83,308,166.2,5.05,3.96,0.42,3.23,8.51,0
09/03/2011 02:00:00,25.3,7.79,280,216.6,5.01,4.25,0.43,1.56,6.33,0
09/03/2011 05:00:00,25.4,7.8,283,127,5.06,4.17,0.42,1.02,5.54,0
09/03/2011 08:00:00,25.4,7.81,287,117.5,5.07,4.18,0.41,0.76,5.08,0
09/03/2011 11:00:00,25.6,7.81,287,100.5,5.18,4.09,0.4,0.68,5.15,0
09/03/2011 14:00:00,26.1,7.82,290,85.4,5.4,3.93,0.4,0.65,4.31,0
09/03/2011 17:00:00,26.2,7.82,294,93.4,5.44,3.74,0.37,0.41,4.78,0
09/03/2011 20:00:00,25.7,7.82,292,83.8,5.2,3.62,0.39,0.42,4.61,0
09/03/2011 23:00:00,25.5,7.83,291,507,5.13,3.2,0.33,0.34,4.38,0
09/04/2011 02:00:00,25.5,7.84,286,84.4,5.11,3.51,0.4,0.27,3.95,0
09/04/2011 05:00:00,25.6,7.85,287,94.4,,3.39,0.37,0.34,4.34,0
09/04/2011 08:00:00,25.8,7.86,297,80.8,5.26,3.42,0.36,0.25,4.45,0
09/05/2011 07:35:00,27.1,7.91,361,78.2,5.92,4.88,0.33,0.99,5.11,0
09/05/2011 11:00:00,28.3,7.87,338,88.1,6.56,2.9,0.35,0.03,5.12,0
09/05/2011 14:00:00,28.1,7.86,328,79.6,6.42,3.83,0.35,0.03,4.86,0
09/05/2011 17:00:00,27.6,7.87,333,76.8,6.17,3.64,0.33,0.03,4.92,0
09/05/2011 20:00:00,26.9,7.89,492,83.7,5.82,3.96,0.32,3.33,6.15,0
09/05/2011 23:00:00,26.6,7.93,607,91.8,5.67,4.63,0.38,6.61,10.18,0
09/06/2011 02:00:00,26.5,7.94,471,78.7,5.63,4.27,0.34,4.95,10.07,0
09/06/2011 05:00:00,26.7,7.9,396,88.7,5.71,3.8,0.34,2.37,8.46,0
09/06/2011 08:00:00,26.7,7.88,350,80.1,5.72,3.95,0.37,0.97,6.59,0
09/06/2011 11:00:00,27.3,7.87,331,325.7,6,4,0.34,0.32,5.9,0
09/06/2011 14:00:00,27.8,7.86,308,101.7,6.28,4.11,0.35,0.03,4.64,0
09/06/2011 17:00:00,26.9,7.85,318,100.5,5.84,3.84,0.35,,4.68,0
09/06/2011 20:00:00,26.7,7.85,306,90.1,5.7,3.85,0.34,0.03,4.33,0
09/06/2011 23:00:00,26.5,7.91,308,89.5,5.61,3.54,0.31,0.34,4.62,0
09/07/2011 02:00:00,26.5,7.91,320,89,5.6,3.82,0.4,0.03,4.73,0
09/07/2011 05:00:00,26.5,7.94,311,69.6,5.6,3.98,0.35,0.03,4.6,0
09/07/2011 08:00:00,26.7,7.94,318,81.6,5.73,3.86,0.33,0.03,4.91,0
09/07/2011 11:00:00,27.6,7.97,322,85.5,6.16,3.88,0.32,0.03,4.4,0
09/07/2011 14:00:00,28.6,7.99,313,69.9,6.75,3.9,0.3,0.03,4.28,0
09/07/2011 17:00:00,28.1,7.97,330,57,6.46,3.98,0.32,0.2,4.24,0
09/07/2011 20:00:00,27.5,7.96,321,92.1,6.14,3.89,0.34,0.42,4.04,0
09/07/2011 23:00:00,27.1,7.98,481,89,5.92,4.34,0.39,3.08,7.17,0
09/08/2011 02:00:00,27.1,8.08,664,122.7,5.94,5.32,0.41,8.5,10.11,0
09/08/2011 05:00:00,27.2,8.06,424,114.1,6,4.15,0.35,4.77,8.72,0
09/08/2011 08:00:00,27.1,7.97,357,68.2,5.94,4.11,0.34,1.74,7.97,0
09/08/2011 11:00:00,28.2,7.95,303,144.9,6.5,1.85,0.32,0.72,6.46,0
09/08/2011 14:00:00,28.8,7.92,276,169,6.85,2.11,0.33,0.48,5.09,0
09/08/2011 17:00:00,28.2,7.91,290,210.7,6.48,2.14,0.37,0.49,4.71,0
09/08/2011 20:00:00,27.4,7.88,296,169.3,6.07,2.14,0.35,0.55,4.22,0
09/08/2011 23:00:00,27,7.89,307,136.6,5.88,2.01,0.31,0.4,4.89,0
09/09/2011 02:00:00,26.8,7.88,295,100.1,5.75,1.3,0.32,0.13,5.18,0
09/09/2011 05:00:00,27,7.89,310,88.1,5.87,1.64,0.34,0.11,4.64,0
09/09/2011 08:00:00,27.1,7.9,316,89.6,5.94,1.54,0.29,0.06,4.75,0
09/09/2011 11:00:00,28.4,7.91,319,72.2,6.59,1.35,0.28,0.06,4.81,0
09/09/2011 14:00:00,29,7.91,316,60.4,6.97,1.77,0.29,0.33,4.36,0
09/09/2011 17:00:00,28.7,7.92,327,67.6,6.79,1.69,0.31,0.39,4.67,0
09/09/2011 20:00:00,27.9,7.92,332,64.2,6.34,0.64,0.28,0.03,4.6,0
09/09/2011 23:00:00,27.5,7.98,623,59,6.15,1.7,0.3,4.76,5.16,0
09/10/2011 02:00:00,27.3,8.04,723,65.7,6.03,2.14,0.33,9.26,10.52,0
09/10/2011 05:00:00,27.2,8.05,605,61.8,5.95,2.02,0.32,9.87,11.79,0
09/10/2011 08:00:00,27.4,8,505,76.1,6.1,1.98,0.3,7.17,11.2,0
09/10/2011 11:00:00,28.5,7.96,423,89.5,6.68,2.09,0.34,4.5,8.06,0
09/10/2011 14:00:00,28.9,7.94,367,104.9,6.89,2.04,0.37,2.33,6.9,0
09/10/2011 17:00:00,28.7,7.94,362,82.7,6.8,3.36,0.41,1.4,5.24,0
09/10/2011 20:00:00,27.4,7.94,345,106.6,6.07,1.68,0.32,0.97,6,0
09/10/2011 23:00:00,26.9,7.94,305,133.5,5.83,2.21,0.38,0.98,4.41,0
09/11/2011 02:00:00,26.9,7.91,289,191.7,5.82,2.28,0.38,0.94,5.09,0
09/11/2011 05:00:00,26.3,7.89,284,102.3,5.5,1.93,0.3,0.75,5.22,0
09/11/2011 08:00:00,27,7.87,292,167.2,5.86,1.91,0.32,0.53,4.73,0
09/11/2011 11:00:00,28,7.86,274,129.1,6.37,0.98,0.29,0.29,4.38,0
09/11/2011 14:00:00,28.5,7.85,281,123.6,6.69,1.76,0.28,0.41,3.86,0
09/11/2011 17:00:00,28,7.86,298,106.8,6.38,1.79,0.29,0.38,4.93,0
09/11/2011 20:00:00,27.5,7.87,406,109.5,6.13,2.26,0.3,2.09,5.98,0
09/11/2011 23:00:00,27,7.99,699,116,5.87,3,0.33,8.64,10.62,0
09/12/2011 02:00:00,27.1,8.02,558,123.2,5.95,2.71,0.34,8.22,10.62,0
09/12/2011 05:00:00,26.9,7.98,429,96,5.8,2.36,0.33,5.67,10.6,0
09/12/2011 08:00:00,26.6,7.95,355,94.6,5.67,1.77,0.3,3.54,9.41,0
09/12/2011 14:55:00,27.8,7.94,311,79,6.32,0.82,0.28,1.48,7.84,0
09/12/2011 17:55:00,27.2,7.93,317,95.2,5.99,2.76,0.32,0.8,5.35,0
09/12/2011 20:55:00,26.7,7.94,387,90.8,5.7,2.93,0.3,1.86,3.25,0
09/12/2011 23:55:00,26.3,7.99,576,89.5,5.53,3.35,0.33,6.63,8.46,0
09/13/2011 02:55:00,26.1,8.01,505,91.3,5.44,3.21,0.36,6.46,10.5,0
09/13/2011 05:55:00,26.2,7.98,413,75.9,5.45,2.8,0.29,4.88,10.89,0
09/13/2011 08:17:00,26.4,7.95,387,81.7,5.56,2.94,0.33,3.15,5.99,0
09/13/2011 11:00:00,27.9,7.93,347,64.9,6.36,2.52,0.33,1.9,7.71,0
09/13/2011 14:00:00,28.6,7.9,334,60.6,6.73,2.69,0.32,1,6.08,0
09/13/2011 17:00:00,28.2,7.89,323,63.5,6.52,1.71,0.28,0.44,3.04,0
09/13/2011 20:00:00,27.4,7.88,322,64.5,6.08,2.27,0.27,0.53,3.04,0
09/13/2011 23:00:00,26.8,7.89,322,66.7,5.78,2.3,0.28,0.55,2.87,0
09/14/2011 02:00:00,26.5,7.9,335,85,5.63,1.74,0.28,0.4,2.59,0
09/14/2011 05:00:00,26.3,7.9,316,84.1,5.52,2.3,0.29,0.41,3.28,0
09/14/2011 08:00:00,26.7,7.89,325,60.4,5.71,1.68,0.29,0.24,4.86,0
09/14/2011 11:00:00,28.2,7.9,310,76.3,6.53,2.28,0.29,0.22,2.65,0
09/14/2011 14:00:00,29,7.9,316,59.7,6.94,2.16,0.3,0.15,4.85,0
09/14/2011 17:00:00,28.6,7.91,316,62.3,6.74,1.63,0.29,0.1,4.02,0
09/14/2011 20:00:00,27.9,7.92,323,98.1,5.26,2.84,0.28,0.15,2.28,0
09/14/2011 23:00:00,27.3,7.91,368,99.9,5.03,2.9,0.32,0.66,1.55,0
09/15/2011 02:00:00,26.9,7.95,571,95.2,4.85,4.58,0.36,4.25,5.31,0
09/15/2011 05:00:00,26.6,8.01,619,84.8,4.73,3.11,0.3,5.84,11.31,0
09/15/2011 08:00:00,26.8,8.01,573,66.3,4.82,2.54,0.29,5.68,10.22,0
09/15/2011 11:00:00,28.7,8.01,499,65.9,5.66,2.34,0.3,5.23,13.31,0
09/15/2011 14:00:00,29,7.97,400,57.7,5.79,2.44,0.3,5.32,9.5,0
09/15/2011 17:00:00,28.8,7.91,361,63.2,5.7,2.42,0.29,4.43,6.62,0
09/15/2011 20:00:00,27.8,7.89,346,58,5.26,2.28,0.28,2.69,3.64,0
09/15/2011 23:00:00,27.4,7.9,347,80.3,5.05,2.36,0.29,2.22,4.81,0
09/16/2011 02:00:00,26.9,7.89,316,77.5,4.85,2.07,0.29,1.5,5.51,0
09/16/2011 05:00:00,26.7,7.88,317,77.6,4.75,2.39,0.31,1.35,4.72,0
09/16/2011 08:00:00,26.9,7.89,324,74.7,4.85,2.05,0.27,1.29,2.71,0
09/16/2011 11:00:00,28.5,7.91,322,76.5,5.56,1.67,0.27,0.58,5.35,0
09/16/2011 14:00:00,29.1,7.91,315,78.8,5.84,1.92,0.26,1.74,2.58,0
09/16/2011 17:00:00,28.8,7.9,306,67.4,5.67,1.7,0.27,3.22,3.22,0
09/16/2011 20:00:00,28.3,7.91,316,59.1,5.46,1.94,0.27,0.94,4.11,0
09/16/2011 23:00:00,27.6,7.89,327,79,5.17,2.38,0.28,0.73,2.75,0
09/17/2011 02:00:00,27.2,7.93,452,79.8,4.98,2.33,0.26,1.72,3.7,0
09/17/2011 05:00:00,26.7,7.97,593,66.8,4.78,1.74,0.26,2.54,8.29,0
09/17/2011 08:00:00,27.2,8.01,671,55.1,4.96,3.45,0.28,7.98,11.39,0
09/17/2011 11:00:00,28.7,8.02,549,79.5,5.62,2.99,0.26,6.23,14.35,0
09/17/2011 14:00:00,29.6,7.97,483,66.4,6.05,2.14,0.27,5.7,12.32,0
09/17/2011 17:00:00,28.9,7.93,383,67.4,5.76,2.23,0.27,3.39,9.18,0
09/17/2011 20:00:00,28.3,7.89,362,58.9,5.46,1.9,0.26,1.78,6.24,0
09/17/2011 23:00:00,27.8,7.88,358,76,5.24,2.15,0.25,1.36,5.58,0
09/18/2011 02:00:00,27.3,7.89,348,75.8,5.02,2.2,0.26,0.61,6.62,0
09/18/2011 05:00:00,26.9,7.89,333,75.7,4.84,1.86,0.26,1.57,5.61,0
09/18/2011 08:00:00,27.1,7.9,355,79.4,4.95,1.84,0.27,1.61,3.47,0
09/18/2011 11:00:00,28.5,7.92,349,89.5,5.58,2.02,0.25,1.52,3.79,0
09/18/2011 14:00:00,29.1,7.91,333,82.6,5.84,1.79,0.26,1.17,3,0
09/18/2011 17:00:00,28.6,7.89,332,75.6,5.6,1.98,0.27,0.6,5.93,0
09/18/2011 20:00:00,27.2,7.91,332,68.8,5,2.49,0.28,0.9,5.47,0
09/18/2011 23:00:00,27.2,7.9,343,78.5,4.96,2.77,0.29,1.18,3.97,0
09/19/2011 02:00:00,26.9,7.95,530,110.9,4.86,3.49,0.32,3.37,6.56,0
09/19/2011 05:00:00,27.2,8.02,704,113.6,4.97,4.18,0.33,7.5,13.24,0
09/19/2011 08:00:00,26.8,8.06,494,111.9,4.82,3.9,0.35,7.53,12.59,0
09/19/2011 11:00:00,27.7,8,423,106.5,5.2,3.63,0.3,2.68,11.96,0
09/19/2011 14:00:00,27.1,7.98,395,119.2,4.93,2.19,0.3,1.81,8.56,0
09/19/2011 17:00:00,27.2,7.97,388,109.4,4.99,2.02,0.28,3.39,8.56,0
09/19/2011 20:00:00,26.1,7.92,297,91.9,4.52,2.81,0.29,1.65,5.23,0
09/19/2011 23:00:00,25.7,7.89,510,102.3,4.35,2.7,0.3,1.91,5.06,0
09/20/2011 02:00:00,25.6,7.94,582,99.3,4.31,3.39,0.28,5.88,9.27,0
09/20/2011 05:00:00,25.4,7.98,484,101.2,4.24,3.26,0.28,6.11,11,0
09/20/2011 08:00:00,25.5,7.94,398,91.5,4.25,3.31,0.31,4.32,10.58,0
09/20/2011 11:00:00,26.1,7.9,347,97.9,4.49,3.11,0.3,1.28,7.4,0
09/20/2011 14:00:00,26.1,7.87,323,97.2,4.53,2.72,0.28,0.88,6.24,0
09/20/2011 17:00:00,25.8,7.86,317,98.4,4.4,2.6,0.29,1.02,5.34,0
09/20/2011 20:00:00,25.5,7.85,312,91.9,4.25,2.84,0.31,1.69,4.26,0
09/20/2011 23:00:00,24.9,7.85,306,84,4.03,2.96,0.32,2.77,3.96,0
09/21/2011 02:00:00,24.7,7.85,360,94.6,3.97,2.58,0.32,0.03,6.52,0
09/21/2011 05:00:00,24.5,7.89,357,91.9,3.88,2.75,0.28,2.46,6.71,0
09/21/2011 08:00:00,24.4,7.91,345,92.8,3.83,2.78,0.36,2.26,4.18,0
09/21/2011 11:00:00,24.8,7.9,327,81.2,3.98,2.55,0.28,1.83,3.46,0
09/21/2011 14:00:00,25.1,7.88,305,100.2,4.1,2.39,0.27,1.01,3.26,0
09/21/2011 17:00:00,24.7,7.86,326,71.4,3.97,2.54,0.31,0.57,2.94,0
09/21/2011 20:00:00,24.3,7.88,330,85,3.79,2.49,0.28,0.91,5.89,0
09/21/2011 23:00:00,24,7.88,329,81.2,3.69,2.45,0.3,0.03,3.5,0
09/22/2011 02:00:00,23.5,7.88,404,256.1,3.51,2.71,0.29,0.91,4.44,0
09/22/2011 05:00:00,23.3,7.91,655,78.3,3.43,3.23,0.28,6.49,11.98,0
09/22/2011 08:00:00,23.4,7.99,670,87.6,3.47,3.42,0.27,8.82,12.17,0
09/22/2011 11:00:00,24,8.12,546,70.2,3.67,3.48,0.29,7.25,12.13,0
09/22/2011 14:00:00,24.2,8.08,454,71.8,3.74,3.01,0.28,3.83,8.95,0
09/22/2011 17:00:00,23.8,8.04,410,77.7,3.59,2.52,0.27,2.52,10.94,0
09/22/2011 20:00:00,23.4,8.01,368,77.6,3.45,2.75,0.29,2.16,10.94,0
09/22/2011 23:00:00,23.1,7.99,335,79.9,3.37,2.61,0.38,1.09,10.94,0
09/23/2011 02:00:00,22.9,7.98,335,80.7,3.26,2.35,0.29,0.8,10.94,0
09/23/2011 05:00:00,22.7,7.99,350,87,3.19,2.68,0.35,1.63,10.94,0
09/23/2011 08:00:00,22.5,8,339,93.9,3.15,2.5,0.27,0.03,10.94,0
09/23/2011 11:00:00,23.2,8.02,353,91.1,3.4,2.41,0.26,0.03,10.94,0
09/23/2011 14:00:00,23.3,8.04,332,85.3,3.42,1.74,0.25,0.8,6,0
09/23/2011 17:00:00,23.3,7.99,317,86.9,3.42,2.05,0.27,0.9,4.4,0
09/23/2011 20:00:00,23,7.96,323,71.8,3.31,2.74,0.29,1.19,5.2,0
09/23/2011 23:00:00,22.8,8,323,83.6,3.26,2.49,0.28,0.85,5.8,0
09/24/2011 02:00:00,22.6,7.99,339,82.5,3.18,2.28,0.29,0.88,4.2,0
09/24/2011 05:00:00,22.4,8.03,537,86.9,3.11,2.81,0.28,4.18,4.8,0
09/24/2011 08:00:00,22.5,8.08,706,71.3,3.13,2.93,0.28,8.69,9.6,0
09/24/2011 11:00:00,24.1,8.1,673,63.8,3.7,3.32,0.31,8.68,8.6,0
09/24/2011 14:00:00,24.6,8.06,509,73.6,3.92,3.4,0.29,6.94,17.64,0
09/24/2011 17:00:00,24.6,8.01,445,87.5,5.26,3.05,0.29,4.8,12.99,0
09/24/2011 20:00:00,24.3,7.98,395,71.4,5.1,2.28,0.28,3.45,11.34,0
09/24/2011 23:00:00,24,7.96,366,73.2,4.95,1.98,0.26,1.79,11.28,0
09/25/2011 02:00:00,23.7,7.94,351,72.6,4.81,2.2,0.26,2.73,7.54,0
09/25/2011 05:00:00,23.6,7.93,331,63.4,4.74,2.13,0.27,1.61,6.79,0
09/25/2011 08:00:00,23.9,7.91,347,73.9,4.93,2.42,0.26,3.78,5.94,0
09/25/2011 11:00:00,24.9,7.94,346,77,5.42,2.36,0.27,0.76,5.62,0
09/25/2011 14:00:00,25.2,7.93,328,62.3,5.6,1.79,0.26,1.25,6.11,0
09/25/2011 17:00:00,25.2,7.91,323,69.7,5.6,1.67,0.25,1.46,5.36,0
09/25/2011 20:00:00,24.9,7.92,327,62.1,5.44,1.95,0.27,0.64,5.32,0
09/25/2011 23:00:00,24.6,7.93,321,65.1,5.3,1.34,0.26,0.03,5.45,0
09/26/2011 02:00:00,24.3,7.92,326,71.1,5.14,2.06,0.27,1.24,5.14,0
09/26/2011 05:00:00,24.1,7.93,491,75.6,5.03,2.4,0.28,2.24,6.15,0
09/26/2011 08:00:00,24.5,7.99,724,64,5.2,1.54,0.26,5.06,9.47,0
09/26/2011 11:00:00,25.9,8.04,684,588,5.95,2.89,0.27,7.98,18.08,0
09/26/2011 14:00:00,26.1,8.01,575,57.3,6.1,2.17,0.26,6.51,18.66,0
09/26/2011 17:00:00,26.1,7.95,454,59.8,6.1,2.01,0.27,5.26,16,0
09/26/2011 20:00:00,25.7,7.97,408,64.1,5.89,1.86,0.26,3.16,12.12,0
09/26/2011 23:00:00,25.4,7.97,388,62.4,5.68,1.8,0.26,2.27,10.37,0
09/27/2011 02:00:00,25,7.98,366,56.7,5.5,2.08,0.26,2,8.72,0
09/27/2011 05:00:00,24.8,7.97,418,72.7,5.38,2.11,0.26,4.01,8.16,0
09/27/2011 08:00:00,25.2,7.99,553,49.8,5.57,1.73,0.25,2.15,8.34,0
09/27/2011 11:00:00,27.1,8.03,610,58.7,6.67,1.86,0.25,4.32,11.94,0
09/27/2011 14:00:00,27.7,8.05,561,66.4,7.01,2.21,0.27,4.85,15.09,0
09/27/2011 17:00:00,27.5,8.03,484,48.3,6.9,2.1,0.26,4.1,15.63,0
09/27/2011 20:00:00,26.9,8.02,443,51.1,6.51,2.07,0.25,4.35,13.02,0
09/27/2011 23:00:00,26.4,8.01,422,51.8,6.23,1.76,0.24,1.84,12.28,0
09/28/2011 02:00:00,25.7,7.98,390,59.4,5.88,1.89,0.27,1.73,9.53,0
09/28/2011 05:00:00,25.6,7.96,378,57,5.83,1.6,0.27,1.31,9.02,0
09/28/2011 08:00:00,25.9,7.97,381,55.6,5.98,1.66,0.27,1.1,7.21,0
09/28/2011 11:00:00,27.3,7.98,363,50.9,6.75,1.81,0.26,2.2,6.85,0
09/28/2011 14:00:00,27.4,7.96,347,50.6,6.85,1.57,0.25,1.22,5.83,0
09/28/2011 17:00:00,27.4,7.96,357,60.8,6.86,1.61,0.25,0.03,6.12,0
09/28/2011 20:00:00,26.7,7.96,344,52.6,6.42,1.65,0.26,1.3,5.87,0
09/28/2011 23:00:00,26.3,7.96,339,48.8,6.2,1.88,0.27,0.53,5.77,0
09/29/2011 02:00:00,26.1,7.94,355,62,6.09,1.58,0.27,0.03,5.83,0
09/29/2011 05:00:00,26,7.99,485,59.3,6.04,1.85,0.26,0.97,5.89,0
09/29/2011 08:00:00,26,8.01,580,76.6,6.05,1.75,0.27,1.53,6.53,0
09/29/2011 11:00:00,27.3,8.03,633,63.9,6.75,1.84,0.27,2.12,9.6,0
09/29/2011 14:00:00,27.6,8.02,620,201.5,6.93,2.1,0.26,2.12,9.6,0
09/29/2011 17:00:00,27.1,8,523,59.7,6.64,2.11,0.26,5.09,10.12,0
09/29/2011 20:00:00,26.3,7.96,423,52.8,6.17,2.19,0.28,7.44,16.34,0
09/29/2011 23:00:00,25.9,7.93,392,52.2,5.97,1.94,0.27,4.13,13.55,0
09/30/2011 02:00:00,25.5,7.93,363,63.8,5.76,1.64,0.29,2.34,10.95,0
09/30/2011 05:00:00,25.3,7.92,358,58.3,5.66,1.56,0.26,1.03,10.02,0
09/30/2011 08:00:00,25.5,7.95,369,55.3,5.75,1.65,0.25,1.23,8.42,0
09/30/2011 11:00:00,27.3,7.96,339,45.4,6.8,1.74,0.27,1.34,7.82,0
09/30/2011 17:00:00,27.6,7.92,332,48.1,6.93,1.82,0.27,0.03,3.94,0
09/30/2011 20:00:00,26.8,7.94,350,43.3,6.47,1.67,0.28,4.11,3.72,0
09/30/2011 23:00:00,26.5,7.95,357,54.4,6.33,1.68,0.27,1.87,4.23,0
10/01/2011 02:00:00,26.1,7.96,383,51.9,6.11,1.72,0.28,1.14,4.11,0
10/01/2011 05:00:00,25.9,7.99,600,50.7,6,1.56,0.27,0.77,4.35,0
10/01/2011 08:00:00,26.2,8.05,745,55.8,6.11,2.02,0.29,1.86,6.69,0
10/01/2011 11:00:00,26.8,8.08,703,50.4,6.45,2.44,0.3,5.87,11.1,0
10/01/2011 14:00:00,26.7,8.05,574,37.2,6.41,2.44,0.31,7.43,13.75,0
10/01/2011 17:00:00,26.5,8,530,79.7,6.3,2.28,0.29,6.89,14.09,0
10/01/2011 20:00:00,25.9,7.99,466,56,5.97,2.08,0.28,5.29,13.4,0
10/01/2011 23:00:00,25.5,7.97,416,67,5.73,2.17,0.28,3.62,11.76,0
10/02/2011 02:00:00,25.1,7.94,373,76.6,5.52,1.94,0.28,2.63,10.02,0
10/02/2011 05:00:00,24.9,7.93,372,63.1,5.41,1.92,0.28,2.36,7.49,0
10/02/2011 08:00:00,24.6,7.94,361,83.9,5.3,1.89,0.3,1.32,5.76,0
10/02/2011 11:00:00,24.9,7.93,359,80.5,5.42,1.84,0.3,1.16,5.15,0
10/02/2011 14:00:00,24.6,7.98,366,81.6,5.26,1.79,0.29,0.03,4.9,0
10/02/2011 17:00:00,23.8,7.99,360,76,4.86,1.89,0.28,0.83,4.51,0
10/02/2011 20:00:00,23.3,7.97,348,79.3,4.6,1.71,0.29,0.03,5.05,0
10/02/2011 23:00:00,22.8,7.96,355,77.8,4.38,1.67,0.31,0.03,4.77,0
10/03/2011 02:00:00,22.6,7.96,359,60.7,4.26,1.96,0.32,0.03,4.98,0
10/03/2011 05:00:00,22.3,8.02,673,74.7,4.15,1.93,0.33,2.17,5.33,0
10/03/2011 08:00:00,21.9,8.1,865,168.9,3.95,2.18,0.32,1.73,8.41,0
10/03/2011 11:00:00,22.2,8.14,826,91.8,4.07,4.55,0.34,11.98,16.34,0
10/03/2011 14:00:00,21.7,8.12,722,84.2,3.85,3.97,0.38,12.67,18.12,0
10/03/2011 17:00:00,21.7,8.09,593,76.2,3.83,3.11,0.34,8.59,16.96,0
10/03/2011 20:00:00,21.5,8.07,498,79.4,3.76,3.95,0.33,5.23,13.6,0
10/03/2011 23:00:00,21.3,8.03,433,97.6,3.67,3.17,0.34,3.59,11.77,0
10/04/2011 02:00:00,21.2,8.02,416,85.6,3.63,2.49,0.34,0.79,10.09,0
10/04/2011 05:00:00,21,8.02,414,74.1,3.52,2.66,0.32,1.1,8.73,0
10/04/2011 08:00:00,20.9,8.05,545,77.5,3.48,2.66,0.34,1.11,7.84,0
10/04/2011 11:00:00,21.4,8.1,748,83.1,3.69,3.11,0.32,7.25,9.04,0
10/04/2011 14:00:00,21.8,8.13,742,73.9,3.9,2.68,0.31,8.84,13.75,0
10/04/2011 17:00:00,21.5,8.12,646,74.3,3.77,3.6,0.32,5.57,15.72,0
10/04/2011 20:00:00,21.4,8.07,552,88.4,3.72,3.36,0.33,4.08,14.36,0
10/04/2011 23:00:00,21.4,8.04,474,62.1,3.72,2.45,0.33,4.34,12.93,0
10/05/2011 02:00:00,21.4,8.02,445,74.5,3.7,2.92,0.34,0.81,10.73,0
10/05/2011 05:00:00,21.2,8.01,420,78.9,3.64,2.16,0.34,0.06,9.19,0
