时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素,藻青蛋白
08/03/2009 00:00:00,29.60,6.88,174.00,18.70,7.22,2.10,0.07,0.14,2.30,3.50,638.00
08/03/2009 03:00:00,29.50,6.88,173.00,20.20,7.00,2.40,0.07,0.09,2.61,3.60,590.00
08/03/2009 06:00:00,29.40,6.85,173.00,21.50,6.82,2.60,0.07,0.13,1.62,4.30,786.00
08/03/2009 09:00:00,29.70,6.86,171.00,18.70,6.86,1.70,0.06,0.76,2.33,3.60,858.00
08/03/2009 12:00:00,31.00,6.92,171.00,15.20,7.81,1.30,0.06,0.09,1.05,3.60,727.00
08/03/2009 15:00:00,31.30,7.15,168.00,17.20,9.88,2.40,0.05,0.06,2.87,4.50,962.00
08/03/2009 18:00:00,30.50,7.10,164.00,16.70,8.30,1.70,0.05,0.03,2.49,4.80,881.00
08/03/2009 21:00:00,29.50,6.90,166.00,21.90,6.97,1.60,0.06,0.09,2.43,3.30,729.00
08/04/2009 00:00:00,29.60,6.85,173.00,19.60,7.01,1.60,0.06,0.12,2.34,3.20,686.00
08/04/2009 03:00:00,29.60,6.83,175.00,22.10,6.75,0.25,0.07,0.15,2.34,2.90,716.00
08/04/2009 06:00:00,29.60,6.81,172.00,20.80,6.67,0.90,0.07,0.12,2.52,3.80,899.00
08/04/2009 09:00:00,29.90,6.82,168.00,19.70,6.74,1.90,0.06,0.11,2.61,3.70,858.00
08/04/2009 12:00:00,29.60,6.81,164.00,24.20,6.61,1.90,0.06,0.14,2.55,3.30,861.00
08/04/2009 15:00:00,29.60,6.81,161.00,21.90,6.64,1.50,0.06,0.11,2.66,3.30,821.00
08/04/2009 18:00:00,29.60,6.82,168.00,21.40,6.75,1.30,0.07,0.09,2.60,3.20,646.00
08/04/2009 21:00:00,29.80,6.81,176.00,21.20,6.62,1.10,0.07,0.13,2.89,3.00,639.00
08/05/2009 00:00:00,29.70,6.79,177.00,23.80,6.43,1.50,0.07,0.12,2.83,2.80,547.00
08/05/2009 03:00:00,29.50,6.77,174.00,25.00,6.23,1.20,0.07,0.11,2.94,2.80,609.00
08/05/2009 06:00:00,29.20,6.76,171.00,25.30,6.18,1.70,0.07,0.12,2.79,3.10,716.00
08/05/2009 09:00:00,29.10,6.75,170.00,22.50,6.21,1.70,0.07,0.14,2.91,3.00,783.00
08/05/2009 12:00:00,29.10,6.77,168.00,20.00,6.35,1.70,0.07,0.11,2.97,3.20,772.00
08/05/2009 15:00:00,29.50,6.78,167.00,20.60,6.50,1.40,0.07,0.13,2.56,3.30,752.00
08/05/2009 18:00:00,29.10,6.77,171.00,24.00,6.46,0.25,0.07,0.11,3.21,2.80,558.00
08/05/2009 21:00:00,29.20,6.78,174.00,25.00,6.44,1.30,0.08,0.10,2.80,,587.00
08/06/2009 00:00:00,29.10,6.76,173.00,27.90,6.30,1.40,0.08,0.08,3.00,3.00,529.00
08/06/2009 03:00:00,28.90,6.75,172.00,29.30,6.20,2.30,0.08,0.08,3.03,2.90,589.00
08/06/2009 06:00:00,28.60,6.75,168.00,27.70,6.20,1.70,0.08,0.08,3.32,3.10,715.00
08/06/2009 09:00:00,28.60,6.76,165.00,27.50,6.22,1.50,0.08,0.10,3.06,3.20,622.00
08/06/2009 12:00:00,29.50,6.81,162.00,22.30,6.72,1.10,0.08,0.09,2.70,3.40,639.00
08/06/2009 15:00:00,29.30,6.86,159.00,23.20,7.07,1.10,0.08,0.09,2.54,4.00,661.00
08/06/2009 18:00:00,28.80,6.81,159.00,24.80,6.58,1.60,0.08,0.09,2.74,3.30,521.00
08/07/2009 00:00:00,28.70,6.86,162.00,30.60,6.39,7.88,0.09,0.14,1.30,3.00,514.00
08/07/2009 03:00:00,28.60,6.77,167.00,27.80,6.41,1.78,0.09,0.06,2.00,3.30,467.00
08/07/2009 06:00:00,28.50,6.79,172.00,30.30,6.26,2.25,0.09,0.09,2.70,3.60,538.00
08/07/2009 09:00:00,28.50,6.81,173.00,30.60,6.25,1.75,0.09,1.51,2.72,3.70,711.00
08/07/2009 15:00:00,29.10,6.87,182.00,24.90,6.64,2.76,0.09,0.10,3.25,4.00,593.00
08/07/2009 18:00:00,29.20,6.88,191.00,24.90,6.58,1.49,0.09,0.09,3.14,3.80,531.00
08/07/2009 21:00:00,29.30,6.88,194.00,25.30,6.44,0.73,0.09,0.08,3.26,3.90,493.00
08/08/2009 00:00:00,29.00,6.87,193.00,30.00,6.24,2.82,0.09,0.09,3.04,3.60,436.00
08/08/2009 03:00:00,28.50,6.86,194.00,31.80,6.44,1.16,0.10,0.11,3.31,3.90,477.00
08/08/2009 06:00:00,28.30,6.87,187.00,29.90,7.27,1.78,0.10,0.11,2.96,5.50,582.00
08/08/2009 09:00:00,28.30,6.87,186.00,28.60,6.58,0.81,0.09,0.11,3.45,4.60,565.00
08/08/2009 12:00:00,28.50,6.88,186.00,24.50,6.45,1.75,0.09,0.11,3.59,5.40,497.00
08/08/2009 15:00:00,28.70,6.90,187.00,25.10,6.51,2.85,0.09,0.13,2.66,5.70,504.00
08/08/2009 18:00:00,28.40,6.87,189.00,26.50,6.32,,0.09,0.12,3.03,5.90,491.00
08/08/2009 21:00:00,28.30,6.83,187.00,26.30,6.10,1.73,0.09,0.13,2.88,7.30,452.00
08/09/2009 00:00:00,28.10,6.80,184.00,27.50,5.88,1.68,0.09,0.12,3.34,7.90,468.00
08/09/2009 03:00:00,27.90,6.79,182.00,28.80,5.77,1.62,0.09,0.13,3.20,6.90,514.00
08/09/2009 06:00:00,27.80,6.80,180.00,30.40,5.91,1.48,0.10,0.12,3.86,6.90,491.00
08/09/2009 09:00:00,27.80,6.82,175.00,33.50,6.02,1.06,0.10,0.16,3.39,7.30,534.00
08/09/2009 12:00:00,27.80,6.84,171.00,34.50,6.19,2.00,0.10,0.10,3.61,7.10,486.00
08/09/2009 15:00:00,27.80,6.85,170.00,34.40,6.29,1.79,0.10,0.09,3.31,7.30,502.00
08/09/2009 18:00:00,27.90,6.86,172.00,34.90,6.33,1.13,0.10,0.10,3.44,6.00,447.00
08/09/2009 21:00:00,28.00,6.84,180.00,42.10,6.17,1.60,0.10,0.10,3.02,6.70,523.00
08/10/2009 00:00:00,27.60,6.84,189.00,41.00,7.54,2.09,0.11,0.15,3.39,6.40,349.00
08/10/2009 03:00:00,26.90,6.93,170.00,163.90,7.84,1.68,0.13,0.13,4.03,6.30,999.00
08/10/2009 06:00:00,26.60,6.98,157.00,244.10,8.37,3.24,0.22,0.11,3.73,7.30,1420.00
08/10/2009 09:00:00,26.30,6.94,156.00,263.90,8.36,3.63,0.25,0.18,3.76,6.80,1553.00
08/10/2009 12:00:00,26.00,6.93,152.00,425.00,7.87,3.68,0.29,0.22,3.83,8.50,2024.00
08/10/2009 15:00:00,25.90,6.88,142.00,393.30,8.01,4.31,0.33,0.19,3.97,7.80,1922.00
08/10/2009 18:00:00,25.80,6.80,132.00,268.10,8.10,4.59,0.29,0.16,3.49,7.50,1320.00
08/10/2009 21:00:00,25.80,6.76,128.00,197.00,8.08,4.11,0.23,0.15,4.05,4.00,967.00
08/11/2009 00:00:00,25.80,6.73,124.00,156.60,7.05,,0.20,0.14,3.26,7.00,920.00
08/11/2009 03:00:00,25.90,6.73,123.00,125.50,7.61,,0.19,0.13,2.38,5.70,705.00
08/11/2009 06:00:00,26.10,6.74,128.00,88.50,8.25,,0.16,0.10,2.82,5.10,650.00
08/11/2009 09:00:00,26.40,6.76,138.00,81.90,7.99,,0.14,0.10,2.50,5.60,597.00
08/11/2009 12:00:00,27.20,6.78,144.00,58.20,7.24,,0.13,0.08,2.38,5.70,480.00
08/11/2009 15:00:00,27.50,6.78,148.00,50.80,7.06,,0.11,0.09,2.87,5.60,385.00
08/11/2009 18:00:00,26.90,6.78,153.00,49.70,6.62,1.79,0.11,0.09,3.09,5.60,360.00
08/11/2009 21:00:00,26.80,6.76,152.00,46.30,6.19,1.89,0.12,0.09,2.21,4.70,392.00
08/12/2009 00:00:00,26.70,6.76,149.00,44.10,6.29,1.07,0.11,0.08,3.20,4.70,330.00
08/12/2009 03:00:00,26.70,6.83,138.00,71.40,8.03,1.26,0.13,0.08,2.79,5.00,391.00
08/12/2009 06:00:00,26.80,6.86,141.00,245.50,8.66,2.64,0.19,0.08,3.48,6.00,1026.00
08/12/2009 09:00:00,26.70,6.80,153.00,461.00,8.51,4.84,0.31,0.11,3.69,7.70,1865.00
08/12/2009 12:00:00,26.10,6.72,141.00,500.00,8.54,5.36,0.37,0.21,4.05,7.30,2094.00
08/12/2009 15:00:00,26.10,6.67,139.00,609.00,8.37,6.26,0.42,0.28,4.79,8.30,2388.00
08/12/2009 18:00:00,26.30,6.68,133.00,333.00,9.00,,0.40,0.25,4.47,6.60,1383.00
08/12/2009 21:00:00,26.40,6.68,128.00,199.50,9.11,3.47,0.30,0.15,2.44,5.90,1025.00
08/13/2009 00:00:00,26.60,6.73,140.00,160.10,9.04,,0.25,0.15,4.09,5.40,717.00
08/13/2009 03:00:00,26.30,6.69,174.00,238.50,8.87,3.24,0.27,0.27,4.11,6.00,994.00
08/13/2009 06:00:00,26.20,6.71,192.00,190.50,8.85,4.00,0.30,0.29,5.48,7.90,1122.00
08/13/2009 09:00:00,26.40,6.70,195.00,157.10,9.14,3.20,0.27,0.33,5.55,7.40,864.00
08/13/2009 12:00:00,26.50,6.68,193.00,148.10,9.24,3.02,0.25,0.50,3.64,7.70,853.00
08/13/2009 15:00:00,26.50,6.67,189.00,134.90,9.14,2.69,0.24,0.49,4.88,7.00,923.00
08/13/2009 18:00:00,26.40,6.63,173.00,102.80,9.09,2.91,0.21,0.50,5.37,6.70,511.00
08/14/2009 00:00:00,26.60,6.58,147.00,95.20,9.06,3.11,0.19,0.35,,4.00,492.00
08/14/2009 03:00:00,26.60,6.62,145.00,99.80,7.85,2.32,0.19,0.30,3.74,6.90,480.00
08/14/2009 06:00:00,26.50,6.56,142.00,97.70,8.32,2.39,0.20,0.25,4.44,7.60,480.00
08/14/2009 12:00:00,26.30,6.66,128.00,114.00,6.78,1.83,0.18,0.12,3.67,5.10,432.00
08/14/2009 15:00:00,26.50,6.70,122.00,93.50,6.32,1.11,0.18,0.10,3.57,7.80,392.00
08/14/2009 18:00:00,26.40,6.72,121.00,93.90,6.15,1.51,0.18,0.10,3.11,6.80,392.00
08/14/2009 21:00:00,26.50,6.73,121.00,89.10,6.23,1.61,0.17,0.09,3.11,6.80,389.00
08/15/2009 00:00:00,26.90,6.77,118.00,79.20,6.28,1.62,0.16,0.09,3.22,6.20,346.00
08/15/2009 03:00:00,27.20,6.81,117.00,79.10,6.22,1.56,0.16,0.08,2.27,5.70,354.00
08/15/2009 06:00:00,27.50,6.81,123.00,71.70,6.31,1.56,0.16,0.08,2.05,5.30,370.00
08/15/2009 09:00:00,28.00,6.81,124.00,62.20,5.90,,0.14,0.13,2.37,5.20,349.00
08/15/2009 12:00:00,29.00,6.83,122.00,60.30,5.93,0.25,0.14,0.13,2.60,5.30,349.00
08/15/2009 15:00:00,28.50,6.79,121.00,57.10,5.40,0.93,0.13,0.13,2.82,8.80,210.00
08/15/2009 18:00:00,27.50,6.76,120.00,65.10,5.53,3.06,0.13,0.13,2.39,10.20,217.00
08/15/2009 21:20:00,27.00,6.76,122.00,54.30,5.29,3.11,0.14,0.11,2.50,9.60,280.00
08/16/2009 00:20:00,26.90,6.76,122.00,78.90,5.48,3.52,0.14,0.14,2.78,10.80,346.00
08/16/2009 03:20:00,27.30,6.74,137.00,82.90,6.31,3.67,0.15,0.23,2.51,11.00,319.00
08/16/2009 06:20:00,27.10,6.77,151.00,604.00,6.40,4.91,0.29,0.27,4.18,12.70,1659.00
08/16/2009 09:00:00,27.00,6.72,148.00,298.90,6.25,6.89,0.35,0.25,4.55,4.10,903.00
08/16/2009 12:00:00,27.10,6.72,121.00,188.90,6.54,5.60,0.29,0.18,3.25,4.00,555.00
08/16/2009 15:00:00,27.40,6.74,122.00,160.80,6.70,4.52,0.26,0.16,3.10,7.50,583.00
08/16/2009 18:00:00,27.20,6.74,106.00,194.30,6.90,4.54,0.25,0.14,2.75,8.50,675.00
08/16/2009 21:00:00,27.10,6.76,92.00,228.10,6.87,4.66,0.27,0.14,2.34,7.10,762.00
08/17/2009 00:00:00,27.00,6.79,89.00,208.90,7.19,5.02,0.26,0.12,2.22,7.50,752.00
08/17/2009 03:00:00,26.90,6.82,90.00,212.30,6.74,4.75,0.24,0.12,2.10,6.20,823.00
08/17/2009 06:00:00,26.50,6.81,90.00,303.30,7.00,4.15,0.27,0.12,1.93,4.60,1021.00
08/17/2009 09:00:00,26.20,6.80,90.00,399.00,6.99,4.94,0.33,0.13,1.84,5.60,1289.00
08/17/2009 12:00:00,26.20,6.79,92.00,428.00,6.85,5.42,0.36,0.12,2.16,5.50,1303.00
08/17/2009 15:00:00,26.30,6.80,88.00,415.00,7.16,4.79,0.35,0.14,2.17,8.40,1647.00
08/17/2009 18:00:00,26.30,6.78,87.00,397.10,6.50,4.99,0.34,0.12,2.04,5.80,1348.00
08/17/2009 21:00:00,26.40,6.78,89.00,307.00,6.92,5.21,0.27,0.12,2.25,6.90,1425.00
08/18/2009 00:00:00,26.60,6.80,94.00,317.70,6.92,4.84,0.25,0.12,2.13,6.10,1175.00
08/18/2009 03:00:00,26.70,6.80,101.00,241.70,6.75,4.12,0.23,0.11,2.32,5.80,1028.00
08/18/2009 06:00:00,26.90,6.78,108.00,201.90,6.03,3.70,0.23,0.12,2.45,5.70,843.00
08/18/2009 09:00:00,27.00,6.78,107.00,161.30,6.01,3.31,0.21,0.11,2.06,5.60,710.00
08/18/2009 12:00:00,27.90,6.76,103.00,160.50,6.41,2.35,0.21,0.12,2.70,5.20,661.00
08/18/2009 15:00:00,27.20,6.74,103.00,158.20,6.09,2.53,0.20,0.12,2.51,5.10,722.00
08/18/2009 18:00:00,26.50,6.73,99.00,191.00,5.78,2.84,0.21,0.11,2.54,5.80,741.00
08/18/2009 21:00:00,26.30,6.75,97.00,176.10,6.34,3.10,0.21,0.13,2.10,4.20,793.00
08/19/2009 00:00:00,26.40,6.76,95.00,157.30,6.20,3.25,0.20,0.12,2.19,4.30,668.00
08/19/2009 03:00:00,26.70,6.76,102.00,145.90,6.10,3.14,0.20,0.12,2.23,4.60,716.00
08/19/2009 06:00:00,27.20,6.74,114.00,130.20,6.10,3.08,0.19,0.14,2.22,4.90,607.00
08/19/2009 09:00:00,27.60,6.69,120.00,121.00,6.22,3.11,0.18,0.17,2.51,4.80,541.00
08/19/2009 12:00:00,27.80,6.66,125.00,115.10,5.36,2.78,0.17,0.18,3.16,4.60,512.00
08/19/2009 15:00:00,27.90,6.61,127.00,108.60,4.98,2.31,0.17,0.22,2.67,3.00,512.00
08/19/2009 18:00:00,27.40,6.59,129.00,107.90,5.61,2.96,0.17,0.23,2.75,3.00,441.00
08/19/2009 21:00:00,26.90,6.57,130.00,111.20,4.85,3.03,0.17,0.25,2.71,3.90,514.00
08/20/2009 00:00:00,26.80,6.60,126.00,105.80,5.29,3.06,0.17,0.23,3.22,4.00,501.00
08/20/2009 03:00:00,27.00,6.63,126.00,100.60,5.90,3.20,0.16,0.20,2.95,3.90,532.00
08/20/2009 06:00:00,27.30,6.65,127.00,98.50,5.74,2.69,0.16,0.18,3.09,3.80,524.00
08/20/2009 09:00:00,27.80,6.70,126.00,91.70,5.70,2.61,0.16,0.15,2.87,3.90,489.00
08/20/2009 12:00:00,28.70,6.73,125.00,81.00,5.96,1.52,0.15,0.13,2.96,2.70,407.00
08/20/2009 15:00:00,28.30,6.70,127.00,83.30,5.54,2.28,0.14,0.12,2.78,3.70,440.00
08/20/2009 18:00:00,28.30,6.71,130.00,79.90,5.31,2.89,0.14,0.11,2.43,3.80,409.00
08/20/2009 21:00:00,27.70,6.73,139.00,80.80,5.30,2.79,0.14,0.11,2.65,2.50,343.00
08/21/2009 00:00:00,27.40,6.77,142.00,77.90,5.96,2.47,0.15,0.11,2.84,3.80,410.00
08/21/2009 03:00:00,27.50,6.77,144.00,88.40,6.15,3.07,0.16,0.13,2.74,3.00,441.00
08/21/2009 06:00:00,27.70,6.80,142.00,88.60,6.10,2.37,0.15,0.13,2.91,3.30,443.00
08/21/2009 09:00:00,28.00,6.75,144.00,83.40,5.84,3.32,0.15,0.16,2.49,3.50,407.00
08/21/2009 12:00:00,28.90,6.72,144.00,75.80,5.94,2.96,0.14,0.17,2.55,3.50,374.00
08/21/2009 15:00:00,29.40,6.72,144.00,70.60,5.61,2.17,0.14,0.20,2.13,3.70,609.00
08/21/2009 18:00:00,28.30,6.69,143.00,73.10,5.09,2.01,0.13,0.19,2.71,2.00,336.00
08/21/2009 21:00:00,27.80,6.64,146.00,78.10,4.51,2.83,0.13,0.23,3.25,1.70,359.00
08/22/2009 00:00:00,27.50,6.64,149.00,70.80,4.76,2.87,0.13,0.23,3.35,1.60,291.00
08/22/2009 03:00:00,27.30,6.66,146.00,72.30,4.64,2.95,0.13,0.22,4.04,1.70,290.00
08/22/2009 06:00:00,27.20,6.68,139.00,71.10,4.92,3.08,0.13,0.19,3.42,1.60,213.00
08/22/2009 09:00:00,27.50,6.70,135.00,74.20,5.06,2.56,0.13,0.15,2.78,1.60,212.00
08/22/2009 12:00:00,29.00,6.76,134.00,68.10,5.15,1.96,0.12,0.13,3.01,1.60,250.00
08/22/2009 15:00:00,28.90,6.79,134.00,61.90,5.17,2.23,0.12,0.13,2.86,1.60,208.00
08/22/2009 18:00:00,28.20,6.76,134.00,70.90,5.23,2.25,0.12,0.13,3.02,1.60,239.00
08/22/2009 21:00:00,28.40,6.76,140.00,71.30,4.87,2.44,0.13,0.12,2.84,1.50,268.00
08/23/2009 00:00:00,28.20,6.74,141.00,67.80,5.51,,0.13,0.12,3.14,1.60,277.00
08/23/2009 03:00:00,27.70,6.74,138.00,65.50,5.60,2.64,0.12,0.13,3.34,1.60,242.00
08/23/2009 06:00:00,27.60,6.78,133.00,66.70,5.94,,0.12,0.13,3.13,1.60,214.00
08/23/2009 09:00:00,28.10,6.83,130.00,58.20,6.23,2.36,0.12,0.12,2.89,1.60,290.00
08/23/2009 12:00:00,29.70,6.86,130.00,54.10,5.89,1.56,0.12,0.13,2.60,1.70,248.00
08/23/2009 15:00:00,28.90,6.83,128.00,57.70,5.80,,0.12,0.11,2.21,1.60,188.00
08/23/2009 18:00:00,28.40,6.78,124.00,66.30,5.24,2.20,0.12,0.11,2.69,1.60,220.00
08/23/2009 21:00:00,28.00,6.77,119.00,66.30,5.47,2.39,0.12,0.10,2.35,1.40,319.00
08/24/2009 00:00:00,27.50,6.79,116.00,71.80,5.34,1.76,0.12,0.10,2.41,1.60,286.00
08/24/2009 03:00:00,27.50,6.80,115.00,62.90,5.15,1.72,0.12,0.10,2.41,1.60,233.00
08/24/2009 06:00:00,27.60,6.81,120.00,56.40,5.56,2.27,0.12,0.09,2.44,1.60,243.00
08/24/2009 09:00:00,28.00,6.85,125.00,51.90,5.33,1.59,0.11,0.10,2.43,1.50,264.00
08/24/2009 12:00:00,29.30,6.94,133.00,44.00,5.68,1.83,0.11,0.09,2.17,1.60,234.00
08/24/2009 15:00:00,28.90,6.95,135.00,47.40,5.43,2.19,0.11,0.09,2.45,1.40,209.00
08/24/2009 18:00:00,28.90,6.93,145.00,45.00,5.60,2.22,0.11,0.10,2.54,1.30,284.00
08/24/2009 21:00:00,28.70,6.94,147.00,45.70,5.31,2.20,0.11,0.10,2.44,1.30,240.00
08/25/2009 00:00:00,28.50,6.90,148.00,46.40,5.03,1.87,0.11,0.09,2.53,1.50,229.00
08/25/2009 03:00:00,28.20,6.85,151.00,44.00,4.98,2.19,0.11,0.09,2.09,1.50,267.00
08/25/2009 06:00:00,28.10,6.86,149.00,44.50,5.06,2.14,0.11,0.09,2.68,1.50,223.00
08/25/2009 09:00:00,28.30,6.86,146.00,38.80,5.39,2.39,0.11,0.09,3.15,1.60,239.00
08/25/2009 12:00:00,28.90,6.87,142.00,42.00,5.31,1.46,0.10,0.10,3.39,1.50,227.00
08/25/2009 15:00:00,29.20,6.91,145.00,37.50,5.33,1.83,0.10,0.10,2.94,1.50,277.00
08/25/2009 18:00:00,28.70,6.89,150.00,43.40,5.15,2.18,0.10,0.10,3.05,1.40,275.00
08/25/2009 21:00:00,28.70,6.87,151.00,39.50,5.26,1.86,0.11,0.11,2.64,1.30,237.00
08/26/2009 00:00:00,28.60,6.88,149.00,36.40,5.34,1.47,0.10,0.10,2.45,1.30,294.00
08/26/2009 03:00:00,28.40,6.90,144.00,37.20,4.89,1.89,0.10,0.10,2.43,1.30,257.00
08/26/2009 06:00:00,28.20,6.89,138.00,36.90,5.31,1.77,0.10,0.10,2.24,1.30,272.00
08/26/2009 09:00:00,28.70,6.92,137.00,34.10,5.05,1.59,0.10,0.10,2.32,1.50,269.00
08/26/2009 12:00:00,29.60,6.88,145.00,30.50,5.42,1.33,0.09,0.11,2.10,1.30,235.00
08/26/2009 15:00:00,30.50,6.97,150.00,28.50,5.56,1.55,0.09,0.11,2.47,1.20,222.00
08/26/2009 18:00:00,29.40,6.90,151.00,33.20,5.37,1.77,0.09,0.10,2.85,1.20,238.00
08/26/2009 21:00:00,29.50,6.89,150.00,30.70,5.29,1.90,0.10,0.10,1.73,1.20,299.00
08/27/2009 00:00:00,29.20,6.87,147.00,32.60,5.16,1.61,0.09,0.09,2.88,1.30,286.00
08/27/2009 03:00:00,28.90,6.85,146.00,32.80,5.38,1.79,0.09,0.10,2.11,1.40,252.00
08/27/2009 06:00:00,28.70,6.88,145.00,34.40,5.50,2.08,0.09,0.08,2.42,1.40,181.00
08/27/2009 12:00:00,30.40,7.02,146.00,24.00,6.22,2.02,0.09,0.08,2.17,1.30,208.00
08/27/2009 15:00:00,30.60,7.14,146.00,24.80,6.38,1.46,0.08,0.07,2.58,1.20,259.00
08/27/2009 18:00:00,29.50,7.05,148.00,30.50,5.63,1.71,0.08,0.09,2.38,1.30,234.00
08/27/2009 21:00:00,29.50,7.03,151.00,29.90,5.67,2.11,0.09,0.08,2.63,1.30,264.00
08/28/2009 00:00:00,29.40,6.96,150.00,28.70,5.37,1.78,0.09,0.09,2.01,1.40,196.00
08/28/2009 03:00:00,29.20,6.94,149.00,31.70,5.28,1.84,0.09,0.09,2.11,1.20,278.00
08/28/2009 06:00:00,28.90,6.92,145.00,34.70,5.36,1.54,0.08,0.09,2.32,1.40,267.00
08/28/2009 09:00:00,28.90,6.95,142.00,32.50,5.45,1.33,0.09,0.09,2.25,1.30,242.00
08/28/2009 12:00:00,29.90,7.05,144.00,29.10,6.01,1.43,0.08,0.08,2.51,1.20,247.00
08/28/2009 15:00:00,30.20,7.10,155.00,27.10,6.21,1.30,0.09,0.09,2.54,1.20,191.00
08/28/2009 18:04:00,29.40,7.00,158.00,31.90,5.68,1.78,0.09,0.09,2.69,1.50,254.00
08/28/2009 21:04:00,29.60,6.95,163.00,29.30,5.26,2.34,0.09,0.12,2.69,1.40,232.00
08/29/2009 00:00:00,29.50,6.94,163.00,28.70,5.87,2.14,0.09,0.11,2.85,1.20,290.00
08/29/2009 03:00:00,29.30,6.92,163.00,30.20,5.40,1.69,0.09,0.10,2.56,1.20,247.00
08/29/2009 06:00:00,29.00,6.89,162.00,33.30,5.28,2.05,0.09,0.10,2.92,1.20,262.00
08/29/2009 09:00:00,29.00,6.89,159.00,31.70,5.24,,0.09,0.11,2.70,1.50,240.00
08/29/2009 12:00:00,29.70,6.91,156.00,28.10,5.48,2.21,0.09,0.16,2.78,1.20,209.00
08/29/2009 15:00:00,30.30,7.05,152.00,23.20,5.90,1.96,0.08,0.15,2.70,1.20,237.00
08/29/2009 18:00:00,29.60,7.03,155.00,31.30,5.38,2.21,0.09,0.15,2.41,1.20,267.00
08/29/2009 21:00:00,29.70,7.03,160.00,33.20,5.41,2.30,0.09,0.15,2.38,1.20,253.00
08/30/2009 00:00:00,29.40,7.00,160.00,39.10,4.95,2.33,0.09,0.16,2.34,1.20,173.00
08/30/2009 03:00:00,29.10,7.00,155.00,57.10,5.17,2.39,0.10,0.17,2.68,1.20,252.00
08/30/2009 06:00:00,28.80,7.00,148.00,67.10,5.46,2.46,0.12,0.17,2.68,1.20,243.00
08/30/2009 09:00:00,28.80,6.96,147.00,66.40,5.34,2.33,0.12,0.16,2.41,1.20,296.00
08/30/2009 12:00:00,29.60,7.01,147.00,53.20,5.60,2.46,0.11,0.16,2.75,1.20,249.00
08/30/2009 15:00:00,29.50,7.03,148.00,47.90,5.26,2.86,0.10,0.16,2.64,1.40,194.00
08/30/2009 18:00:00,29.50,6.96,156.00,38.30,5.61,2.34,0.10,0.15,2.13,1.40,254.00
08/30/2009 21:00:00,29.50,6.95,158.00,35.90,5.59,2.29,0.09,0.16,2.18,1.20,208.00
08/31/2009 00:00:00,29.20,6.92,156.00,37.70,5.23,2.19,0.09,0.16,2.64,1.20,220.00
08/31/2009 03:00:00,29.00,6.91,154.00,36.50,5.28,2.49,0.09,0.17,2.93,1.20,272.00
08/31/2009 06:00:00,28.80,6.89,150.00,33.90,5.04,2.11,0.09,0.18,2.62,1.40,254.00
08/31/2009 09:00:00,28.80,6.87,150.00,42.60,5.06,,0.09,0.18,2.26,1.30,249.00
08/31/2009 12:00:00,29.50,6.92,154.00,29.30,5.22,1.93,0.08,0.19,2.47,1.40,285.00
08/31/2009 15:00:00,29.40,6.91,160.00,31.30,5.39,1.75,0.08,0.19,2.98,1.40,270.00
08/31/2009 18:00:00,29.40,6.88,164.00,31.10,5.00,2.19,0.08,0.18,2.89,1.20,320.00
08/31/2009 21:00:00,28.90,6.83,159.00,43.00,5.17,2.86,0.10,0.20,2.80,1.20,232.00
09/01/2009 00:00:00,28.50,6.83,153.00,46.20,5.35,2.53,0.10,0.21,2.90,1.20,267.00
09/01/2009 03:00:00,28.80,6.86,153.00,51.70,5.10,2.54,0.10,0.19,2.64,1.20,260.00
09/01/2009 06:00:00,29.00,6.88,157.00,64.10,5.27,2.62,0.11,0.20,2.07,1.30,293.00
09/01/2009 09:00:00,28.90,6.85,155.00,64.80,4.94,2.38,0.12,0.20,2.32,1.30,242.00
09/01/2009 12:00:00,29.00,6.84,147.00,52.30,5.05,2.35,0.12,0.21,2.63,1.40,197.00
09/01/2009 15:00:00,28.50,6.88,143.00,59.40,5.17,2.42,0.11,0.19,2.41,1.30,244.00
09/01/2009 18:00:00,28.40,6.90,141.00,88.40,5.11,2.43,0.13,0.19,2.87,1.40,249.00
09/01/2009 21:00:00,28.20,6.89,139.00,56.80,5.17,2.89,0.12,0.18,2.42,1.20,272.00
09/02/2009 00:00:00,28.30,6.92,139.00,59.90,5.22,2.64,0.12,0.18,1.94,1.40,207.00
09/02/2009 03:00:00,28.70,6.96,150.00,54.10,5.24,2.53,0.11,0.18,1.92,1.20,264.00
09/02/2009 06:00:00,29.00,6.98,167.00,44.90,5.16,2.72,0.11,0.20,2.52,1.20,245.00
09/02/2009 09:00:00,29.40,6.99,178.00,42.90,4.93,1.78,0.10,0.22,2.16,1.20,254.00
09/02/2009 12:00:00,30.10,7.03,178.00,38.60,5.23,2.28,0.10,0.22,2.69,1.20,244.00
09/02/2009 15:00:00,30.30,7.05,177.00,35.10,5.33,2.14,0.09,0.21,2.54,1.20,228.00
09/02/2009 18:00:00,29.20,7.01,172.00,41.60,4.80,2.44,0.10,0.23,2.46,1.20,193.00
09/02/2009 21:00:00,28.70,7.01,164.00,42.00,4.93,2.43,0.10,0.23,2.82,1.20,291.00
09/03/2009 00:00:00,28.30,7.04,156.00,50.80,5.02,2.94,0.10,0.20,2.31,1.20,217.00
09/03/2009 03:00:00,28.00,7.06,151.00,46.20,5.10,2.85,0.10,0.19,2.41,1.20,304.00
